exp_moment,animal_ID,model,history_len,config_name,repeat_idx,total_reward,n_actions,timestamp,seed,hpo_config
251228-174043,031,DRQN_rand,0,ego,4,27.0,195,2026-03-17T04:08:50.122145,49793,large_net
251227-174332,031,DRQN_rand,0,ego,0,56.0,247,2026-03-17T04:08:51.037631,49789,large_net
251227-174332,031,DRQN_rand,0,ego,1,52.0,247,2026-03-17T04:08:52.117323,49790,large_net
251227-174332,031,DRQN_rand,0,ego,2,22.0,247,2026-03-17T04:08:52.968371,49791,large_net
251227-174332,031,DRQN_rand,0,ego,3,82.0,247,2026-03-17T04:08:54.175841,49792,large_net
251227-174332,031,DRQN_rand,0,ego,4,27.0,247,2026-03-17T04:08:54.948684,49793,large_net
251226-181307,031,DRQN_rand,0,ego,0,49.0,208,2026-03-17T04:08:55.872739,49789,large_net
251226-181307,031,DRQN_rand,0,ego,1,32.0,208,2026-03-17T04:08:56.644904,49790,large_net
251226-181307,031,DRQN_rand,0,ego,2,22.0,208,2026-03-17T04:08:57.387267,49791,large_net
251226-181307,031,DRQN_rand,0,ego,3,63.0,208,2026-03-17T04:08:58.515241,49792,large_net
251226-181307,031,DRQN_rand,0,ego,4,27.0,208,2026-03-17T04:08:59.203094,49793,large_net
251225-181630,031,DRQN_rand,0,ego,0,33.0,178,2026-03-17T04:08:59.821339,49789,large_net
251225-181630,031,DRQN_rand,0,ego,1,32.0,178,2026-03-17T04:09:00.467471,49790,large_net
251225-181630,031,DRQN_rand,0,ego,2,22.0,178,2026-03-17T04:09:01.155316,49791,large_net
251225-181630,031,DRQN_rand,0,ego,3,53.0,178,2026-03-17T04:09:02.066827,49792,large_net
251225-181630,031,DRQN_rand,0,ego,4,24.0,178,2026-03-17T04:09:02.801162,49793,large_net
251224-181729,031,DRQN_rand,0,ego,0,14.0,80,2026-03-17T04:09:03.138039,49789,large_net
251224-181729,031,DRQN_rand,0,ego,1,22.0,80,2026-03-17T04:09:03.556977,49790,large_net
251224-181729,031,DRQN_rand,0,ego,2,13.0,80,2026-03-17T04:09:03.992868,49791,large_net
251224-181729,031,DRQN_rand,0,ego,3,14.0,80,2026-03-17T04:09:04.364016,49792,large_net
251224-181729,031,DRQN_rand,0,ego,4,20.0,80,2026-03-17T04:09:04.724243,49793,large_net
251222-194856,031,DRQN_rand,0,ego,0,49.0,212,2026-03-17T04:09:05.616580,49789,large_net
251222-194856,031,DRQN_rand,0,ego,1,32.0,212,2026-03-17T04:09:06.411697,49790,large_net
251222-194856,031,DRQN_rand,0,ego,2,22.0,212,2026-03-17T04:09:07.174848,49791,large_net
251222-194856,031,DRQN_rand,0,ego,3,63.0,212,2026-03-17T04:09:08.308548,49792,large_net
251222-194856,031,DRQN_rand,0,ego,4,27.0,212,2026-03-17T04:09:09.002497,49793,large_net
251221-193410,031,DRQN_rand,0,ego,0,151.0,529,2026-03-17T04:09:10.739671,49789,large_net
251221-193410,031,DRQN_rand,0,ego,1,207.0,529,2026-03-17T04:09:12.748435,49790,large_net
251221-193410,031,DRQN_rand,0,ego,2,50.0,529,2026-03-17T04:09:14.348773,49791,large_net
251221-193410,031,DRQN_rand,0,ego,3,255.0,529,2026-03-17T04:09:16.158353,49792,large_net
251221-193410,031,DRQN_rand,0,ego,4,154.0,529,2026-03-17T04:09:17.968291,49793,large_net
251220-165800,031,DRQN_rand,0,ego,0,152.0,695,2026-03-17T04:09:20.050736,49789,large_net
251220-165800,031,DRQN_rand,0,ego,1,308.0,695,2026-03-17T04:09:22.405142,49790,large_net
251220-165800,031,DRQN_rand,0,ego,2,143.0,695,2026-03-17T04:09:24.501136,49791,large_net
251220-165800,031,DRQN_rand,0,ego,3,373.0,695,2026-03-17T04:09:26.704406,49792,large_net
251220-165800,031,DRQN_rand,0,ego,4,279.0,695,2026-03-17T04:09:29.019585,49793,large_net
251130-232218,031,DRQN_rand,0,ego,0,54.0,239,2026-03-17T04:09:29.965948,49789,large_net
251130-232218,031,DRQN_rand,0,ego,1,45.0,239,2026-03-17T04:09:30.945011,49790,large_net
251130-232218,031,DRQN_rand,0,ego,2,22.0,239,2026-03-17T04:09:31.747733,49791,large_net
251130-232218,031,DRQN_rand,0,ego,3,78.0,239,2026-03-17T04:09:32.976760,49792,large_net
251130-232218,031,DRQN_rand,0,ego,4,27.0,239,2026-03-17T04:09:33.739347,49793,large_net
251130-134624,031,DRQN_rand,0,ego,0,76.0,270,2026-03-17T04:09:34.791276,49789,large_net
251130-134624,031,DRQN_rand,0,ego,1,66.0,270,2026-03-17T04:09:36.029613,49790,large_net
251130-134624,031,DRQN_rand,0,ego,2,22.0,270,2026-03-17T04:09:37.091299,49791,large_net
251130-134624,031,DRQN_rand,0,ego,3,101.0,270,2026-03-17T04:09:38.238524,49792,large_net
251130-134624,031,DRQN_rand,0,ego,4,27.0,270,2026-03-17T04:09:39.113586,49793,large_net
251129-155326,031,DRQN_rand,0,ego,0,145.0,420,2026-03-17T04:09:40.478675,49789,large_net
251129-155326,031,DRQN_rand,0,ego,1,99.0,420,2026-03-17T04:09:41.866556,49790,large_net
251129-155326,031,DRQN_rand,0,ego,2,96.0,420,2026-03-17T04:09:43.310296,49791,large_net
251129-155326,031,DRQN_rand,0,ego,3,225.0,420,2026-03-17T04:09:44.809781,49792,large_net
251129-155326,031,DRQN_rand,0,ego,4,78.0,420,2026-03-17T04:09:46.217368,49793,large_net
251128-125956,031,DRQN_rand,0,ego,0,68.0,271,2026-03-17T04:09:47.306310,49789,large_net
251128-125956,031,DRQN_rand,0,ego,1,82.0,271,2026-03-17T04:09:48.203419,49790,large_net
251128-125956,031,DRQN_rand,0,ego,2,76.0,271,2026-03-17T04:09:49.258975,49791,large_net
251128-125956,031,DRQN_rand,0,ego,3,155.0,271,2026-03-17T04:09:50.327998,49792,large_net
251128-125956,031,DRQN_rand,0,ego,4,52.0,271,2026-03-17T04:09:51.405803,49793,large_net
251127-113857,031,DRQN_rand,0,ego,0,28.0,140,2026-03-17T04:09:51.900331,49789,large_net
251127-113857,031,DRQN_rand,0,ego,1,48.0,140,2026-03-17T04:09:52.381867,49790,large_net
251127-113857,031,DRQN_rand,0,ego,2,42.0,140,2026-03-17T04:09:52.892886,49791,large_net
251127-113857,031,DRQN_rand,0,ego,3,47.0,140,2026-03-17T04:09:53.681817,49792,large_net
251127-113857,031,DRQN_rand,0,ego,4,39.0,140,2026-03-17T04:09:54.204080,49793,large_net
251126-135239,031,DRQN_rand,0,ego,0,92.0,317,2026-03-17T04:09:55.298270,49789,large_net
251126-135239,031,DRQN_rand,0,ego,1,82.0,317,2026-03-17T04:09:56.442971,49790,large_net
251126-135239,031,DRQN_rand,0,ego,2,96.0,317,2026-03-17T04:09:57.593797,49791,large_net
251126-135239,031,DRQN_rand,0,ego,3,164.0,317,2026-03-17T04:09:58.844391,49792,large_net
251126-135239,031,DRQN_rand,0,ego,4,59.0,317,2026-03-17T04:09:59.911166,49793,large_net
251125-162636,031,DRQN_rand,0,ego,0,97.0,327,2026-03-17T04:10:01.158395,49789,large_net
251125-162636,031,DRQN_rand,0,ego,1,92.0,327,2026-03-17T04:10:02.190263,49790,large_net
251125-162636,031,DRQN_rand,0,ego,2,96.0,327,2026-03-17T04:10:03.423141,49791,large_net
251125-162636,031,DRQN_rand,0,ego,3,174.0,327,2026-03-17T04:10:04.680058,49792,large_net
251125-162636,031,DRQN_rand,0,ego,4,60.0,327,2026-03-17T04:10:05.932053,49793,large_net
251124-164313,031,DRQN_rand,0,ego,0,92.0,306,2026-03-17T04:10:06.994863,49789,large_net
251124-164313,031,DRQN_rand,0,ego,1,82.0,306,2026-03-17T04:10:07.979708,49790,large_net
251124-164313,031,DRQN_rand,0,ego,2,96.0,306,2026-03-17T04:10:09.129769,49791,large_net
251124-164313,031,DRQN_rand,0,ego,3,161.0,306,2026-03-17T04:10:10.322269,49792,large_net
251124-164313,031,DRQN_rand,0,ego,4,54.0,306,2026-03-17T04:10:11.492427,49793,large_net
251123-125720,031,DRQN_rand,0,ego,0,55.0,219,2026-03-17T04:10:12.278543,49789,large_net
251123-125720,031,DRQN_rand,0,ego,1,82.0,219,2026-03-17T04:10:13.013706,49790,large_net
251123-125720,031,DRQN_rand,0,ego,2,60.0,219,2026-03-17T04:10:13.768593,49791,large_net
251123-125720,031,DRQN_rand,0,ego,3,108.0,219,2026-03-17T04:10:14.773297,49792,large_net
251123-125720,031,DRQN_rand,0,ego,4,50.0,219,2026-03-17T04:10:15.727475,49793,large_net
251122-140850,031,DRQN_rand,0,ego,0,32.0,156,2026-03-17T04:10:16.248367,49789,large_net
251122-140850,031,DRQN_rand,0,ego,1,32.0,156,2026-03-17T04:10:16.864839,49790,large_net
251122-140850,031,DRQN_rand,0,ego,2,22.0,156,2026-03-17T04:10:17.519597,49791,large_net
251122-140850,031,DRQN_rand,0,ego,3,36.0,156,2026-03-17T04:10:18.251206,49792,large_net
251122-140850,031,DRQN_rand,0,ego,4,24.0,156,2026-03-17T04:10:18.765234,49793,large_net
251121-141557,031,DRQN_rand,0,ego,0,49.0,207,2026-03-17T04:10:19.497103,49789,large_net
251121-141557,031,DRQN_rand,0,ego,1,32.0,207,2026-03-17T04:10:20.304663,49790,large_net
251121-141557,031,DRQN_rand,0,ego,2,22.0,207,2026-03-17T04:10:21.042046,49791,large_net
251121-141557,031,DRQN_rand,0,ego,3,63.0,207,2026-03-17T04:10:22.060259,49792,large_net
251121-141557,031,DRQN_rand,0,ego,4,27.0,207,2026-03-17T04:10:22.768510,49793,large_net
251120-132717,031,DRQN_rand,0,ego,0,84.0,296,2026-03-17T04:10:23.766242,49789,large_net
251120-132717,031,DRQN_rand,0,ego,1,82.0,296,2026-03-17T04:10:24.731680,49790,large_net
251120-132717,031,DRQN_rand,0,ego,2,94.0,296,2026-03-17T04:10:25.994595,49791,large_net
251120-132717,031,DRQN_rand,0,ego,3,161.0,296,2026-03-17T04:10:27.312495,49792,large_net
251120-132717,031,DRQN_rand,0,ego,4,54.0,296,2026-03-17T04:10:28.473645,49793,large_net
251119-171644,031,DRQN_rand,0,ego,0,269.0,546,2026-03-17T04:10:30.312976,49789,large_net
251119-171644,031,DRQN_rand,0,ego,1,228.0,546,2026-03-17T04:10:32.338158,49790,large_net
251119-171644,031,DRQN_rand,0,ego,2,327.0,546,2026-03-17T04:10:34.239647,49791,large_net
251119-171644,031,DRQN_rand,0,ego,3,255.0,546,2026-03-17T04:10:36.133104,49792,large_net
251119-171644,031,DRQN_rand,0,ego,4,251.0,546,2026-03-17T04:10:38.121266,49793,large_net
251116-180749,033,DRQN_rand,0,ego,0,39.0,89,2026-03-17T04:10:38.448082,49789,large_net
251116-180749,033,DRQN_rand,0,ego,1,24.0,89,2026-03-17T04:10:38.860427,49790,large_net
251116-180749,033,DRQN_rand,0,ego,2,22.0,89,2026-03-17T04:10:39.397756,49791,large_net
251116-180749,033,DRQN_rand,0,ego,3,36.0,89,2026-03-17T04:10:39.858597,49792,large_net
251116-180749,033,DRQN_rand,0,ego,4,36.0,89,2026-03-17T04:10:40.259343,49793,large_net
251115-180903,033,DRQN_rand,0,ego,0,41.0,96,2026-03-17T04:10:40.677814,49789,large_net
251115-180903,033,DRQN_rand,0,ego,1,14.0,96,2026-03-17T04:10:41.049838,49790,large_net
251115-180903,033,DRQN_rand,0,ego,2,27.0,96,2026-03-17T04:10:41.394512,49791,large_net
251115-180903,033,DRQN_rand,0,ego,3,23.0,96,2026-03-17T04:10:41.909614,49792,large_net
251115-180903,033,DRQN_rand,0,ego,4,28.0,96,2026-03-17T04:10:42.362969,49793,large_net
251113-230441,033,DRQN_rand,0,ego,0,23.0,67,2026-03-17T04:10:42.668576,49789,large_net
251113-230441,033,DRQN_rand,0,ego,1,14.0,67,2026-03-17T04:10:43.112097,49790,large_net
251113-230441,033,DRQN_rand,0,ego,2,18.0,67,2026-03-17T04:10:43.373131,49791,large_net
251113-230441,033,DRQN_rand,0,ego,3,14.0,67,2026-03-17T04:10:43.683977,49792,large_net
251113-230441,033,DRQN_rand,0,ego,4,20.0,67,2026-03-17T04:10:44.000317,49793,large_net
251112-225928,033,DRQN_rand,0,ego,0,35.0,90,2026-03-17T04:10:44.464871,49789,large_net
251112-225928,033,DRQN_rand,0,ego,1,14.0,90,2026-03-17T04:10:44.882659,49790,large_net
251112-225928,033,DRQN_rand,0,ego,2,25.0,90,2026-03-17T04:10:45.235378,49791,large_net
251112-225928,033,DRQN_rand,0,ego,3,20.0,90,2026-03-17T04:10:45.711632,49792,large_net
251112-225928,033,DRQN_rand,0,ego,4,28.0,90,2026-03-17T04:10:46.146554,49793,large_net
251111-225736,033,DRQN_rand,0,ego,0,13.0,69,2026-03-17T04:10:46.450247,49789,large_net
251111-225736,033,DRQN_rand,0,ego,1,21.0,69,2026-03-17T04:10:46.915135,49790,large_net
251111-225736,033,DRQN_rand,0,ego,2,9.0,69,2026-03-17T04:10:47.220975,49791,large_net
251111-225736,033,DRQN_rand,0,ego,3,18.0,69,2026-03-17T04:10:47.510617,49792,large_net
251111-225736,033,DRQN_rand,0,ego,4,8.0,69,2026-03-17T04:10:47.820868,49793,large_net
251109-230458,033,DRQN_rand,0,ego,0,11.0,51,2026-03-17T04:10:48.176918,49789,large_net
251109-230458,033,DRQN_rand,0,ego,1,18.0,51,2026-03-17T04:10:48.427047,49790,large_net
251109-230458,033,DRQN_rand,0,ego,2,9.0,51,2026-03-17T04:10:48.682559,49791,large_net
251109-230458,033,DRQN_rand,0,ego,3,15.0,51,2026-03-17T04:10:48.916845,49792,large_net
251109-230458,033,DRQN_rand,0,ego,4,8.0,51,2026-03-17T04:10:49.191545,49793,large_net
251108-230846,033,DRQN_rand,0,ego,0,57.0,128,2026-03-17T04:10:49.720679,49789,large_net
251108-230846,033,DRQN_rand,0,ego,1,26.0,128,2026-03-17T04:10:50.325997,49790,large_net
251108-230846,033,DRQN_rand,0,ego,2,36.0,128,2026-03-17T04:10:50.805843,49791,large_net
251108-230846,033,DRQN_rand,0,ego,3,25.0,128,2026-03-17T04:10:51.338763,49792,large_net
251108-230846,033,DRQN_rand,0,ego,4,37.0,128,2026-03-17T04:10:51.848616,49793,large_net
251107-230429,033,DRQN_rand,0,ego,0,72.0,146,2026-03-17T04:10:52.475990,49789,large_net
251107-230429,033,DRQN_rand,0,ego,1,26.0,146,2026-03-17T04:10:53.175492,49790,large_net
251107-230429,033,DRQN_rand,0,ego,2,40.0,146,2026-03-17T04:10:53.713020,49791,large_net
251107-230429,033,DRQN_rand,0,ego,3,32.0,146,2026-03-17T04:10:54.240410,49792,large_net
251107-230429,033,DRQN_rand,0,ego,4,38.0,146,2026-03-17T04:10:54.779864,49793,large_net
251106-230142,033,DRQN_rand,0,ego,0,70.0,285,2026-03-17T04:10:55.703205,49789,large_net
251106-230142,033,DRQN_rand,0,ego,1,80.0,285,2026-03-17T04:10:56.915394,49790,large_net
251106-230142,033,DRQN_rand,0,ego,2,117.0,285,2026-03-17T04:10:57.903830,49791,large_net
251106-230142,033,DRQN_rand,0,ego,3,48.0,285,2026-03-17T04:10:58.920642,49792,large_net
251106-230142,033,DRQN_rand,0,ego,4,80.0,285,2026-03-17T04:10:59.966288,49793,large_net
251105-230500,033,DRQN_rand,0,ego,0,30.0,172,2026-03-17T04:11:00.572739,49789,large_net
251105-230500,033,DRQN_rand,0,ego,1,54.0,172,2026-03-17T04:11:01.314004,49790,large_net
251105-230500,033,DRQN_rand,0,ego,2,52.0,172,2026-03-17T04:11:01.914622,49791,large_net
251105-230500,033,DRQN_rand,0,ego,3,34.0,172,2026-03-17T04:11:02.639222,49792,large_net
251105-230500,033,DRQN_rand,0,ego,4,60.0,172,2026-03-17T04:11:03.366535,49793,large_net
251104-230415,033,DRQN_rand,0,ego,0,18.0,87,2026-03-17T04:11:03.788881,49789,large_net
251104-230415,033,DRQN_rand,0,ego,1,26.0,87,2026-03-17T04:11:04.166091,49790,large_net
251104-230415,033,DRQN_rand,0,ego,2,34.0,87,2026-03-17T04:11:04.504855,49791,large_net
251104-230415,033,DRQN_rand,0,ego,3,19.0,87,2026-03-17T04:11:04.888222,49792,large_net
251104-230415,033,DRQN_rand,0,ego,4,20.0,87,2026-03-17T04:11:05.339217,49793,large_net
260201-212331,033,DRQN_rand,0,ego,0,67.0,294,2026-03-17T04:11:06.489712,49789,large_net
260201-212331,033,DRQN_rand,0,ego,1,82.0,294,2026-03-17T04:11:07.493170,49790,large_net
260201-212331,033,DRQN_rand,0,ego,2,54.0,294,2026-03-17T04:11:08.438386,49791,large_net
260201-212331,033,DRQN_rand,0,ego,3,42.0,294,2026-03-17T04:11:09.838590,49792,large_net
260201-212331,033,DRQN_rand,0,ego,4,39.0,294,2026-03-17T04:11:10.766702,49793,large_net
260202-202543,033,DRQN_rand,0,ego,0,43.0,236,2026-03-17T04:11:11.683660,49789,large_net
260202-202543,033,DRQN_rand,0,ego,1,79.0,236,2026-03-17T04:11:12.578095,49790,large_net
260202-202543,033,DRQN_rand,0,ego,2,41.0,236,2026-03-17T04:11:13.320620,49791,large_net
260202-202543,033,DRQN_rand,0,ego,3,42.0,236,2026-03-17T04:11:14.526556,49792,large_net
260202-202543,033,DRQN_rand,0,ego,4,39.0,236,2026-03-17T04:11:15.308577,49793,large_net
260203-171228,033,DRQN_rand,0,ego,0,54.0,255,2026-03-17T04:11:16.389960,49789,large_net
260203-171228,033,DRQN_rand,0,ego,1,82.0,255,2026-03-17T04:11:17.346356,49790,large_net
260203-171228,033,DRQN_rand,0,ego,2,41.0,255,2026-03-17T04:11:18.182696,49791,large_net
260203-171228,033,DRQN_rand,0,ego,3,42.0,255,2026-03-17T04:11:19.414499,49792,large_net
260203-171228,033,DRQN_rand,0,ego,4,39.0,255,2026-03-17T04:11:20.289842,49793,large_net
260204-193925,033,DRQN_rand,0,ego,0,38.0,151,2026-03-17T04:11:21.051059,49789,large_net
260204-193925,033,DRQN_rand,0,ego,1,56.0,151,2026-03-17T04:11:21.700189,49790,large_net
260204-193925,033,DRQN_rand,0,ego,2,38.0,151,2026-03-17T04:11:22.404693,49791,large_net
260204-193925,033,DRQN_rand,0,ego,3,26.0,151,2026-03-17T04:11:23.206182,49792,large_net
260204-193925,033,DRQN_rand,0,ego,4,18.0,151,2026-03-17T04:11:23.771541,49793,large_net
260205-191855,033,DRQN_rand,0,ego,0,35.0,127,2026-03-17T04:11:24.415852,49789,large_net
260205-191855,033,DRQN_rand,0,ego,1,39.0,127,2026-03-17T04:11:24.965703,49790,large_net
260205-191855,033,DRQN_rand,0,ego,2,38.0,127,2026-03-17T04:11:25.481222,49791,large_net
260205-191855,033,DRQN_rand,0,ego,3,26.0,127,2026-03-17T04:11:26.214112,49792,large_net
260205-191855,033,DRQN_rand,0,ego,4,13.0,127,2026-03-17T04:11:26.720621,49793,large_net
260206-144834,033,DRQN_rand,0,ego,0,148.0,518,2026-03-17T04:11:28.472076,49789,large_net
260206-144834,033,DRQN_rand,0,ego,1,152.0,518,2026-03-17T04:11:30.004602,49790,large_net
260206-144834,033,DRQN_rand,0,ego,2,112.0,518,2026-03-17T04:11:31.748447,49791,large_net
260206-144834,033,DRQN_rand,0,ego,3,103.0,518,2026-03-17T04:11:33.601136,49792,large_net
260206-144834,033,DRQN_rand,0,ego,4,181.0,518,2026-03-17T04:11:35.202518,49793,large_net
260208-145358,033,DRQN_rand,0,ego,0,41.0,234,2026-03-17T04:11:36.155830,49789,large_net
260208-145358,033,DRQN_rand,0,ego,1,79.0,234,2026-03-17T04:11:37.047540,49790,large_net
260208-145358,033,DRQN_rand,0,ego,2,41.0,234,2026-03-17T04:11:37.812827,49791,large_net
260208-145358,033,DRQN_rand,0,ego,3,42.0,234,2026-03-17T04:11:38.820971,49792,large_net
260208-145358,033,DRQN_rand,0,ego,4,39.0,234,2026-03-17T04:11:39.753526,49793,large_net
260209-143612,033,DRQN_rand,0,ego,0,38.0,223,2026-03-17T04:11:40.705130,49789,large_net
260209-143612,033,DRQN_rand,0,ego,1,70.0,223,2026-03-17T04:11:41.531477,49790,large_net
260209-143612,033,DRQN_rand,0,ego,2,38.0,223,2026-03-17T04:11:42.285832,49791,large_net
260209-143612,033,DRQN_rand,0,ego,3,42.0,223,2026-03-17T04:11:43.339216,49792,large_net
260209-143612,033,DRQN_rand,0,ego,4,39.0,223,2026-03-17T04:11:44.097641,49793,large_net
260210-142932,033,DRQN_rand,0,ego,0,43.0,236,2026-03-17T04:11:45.116392,49789,large_net
260210-142932,033,DRQN_rand,0,ego,1,79.0,236,2026-03-17T04:11:46.012187,49790,large_net
260210-142932,033,DRQN_rand,0,ego,2,41.0,236,2026-03-17T04:11:46.767691,49791,large_net
260210-142932,033,DRQN_rand,0,ego,3,42.0,236,2026-03-17T04:11:48.030540,49792,large_net
260210-142932,033,DRQN_rand,0,ego,4,39.0,236,2026-03-17T04:11:48.852527,49793,large_net
260211-143636,033,DRQN_rand,0,ego,0,67.0,283,2026-03-17T04:11:49.979572,49789,large_net
260211-143636,033,DRQN_rand,0,ego,1,82.0,283,2026-03-17T04:11:51.023909,49790,large_net
260211-143636,033,DRQN_rand,0,ego,2,49.0,283,2026-03-17T04:11:51.928393,49791,large_net
260211-143636,033,DRQN_rand,0,ego,3,42.0,283,2026-03-17T04:11:53.139659,49792,large_net
260211-143636,033,DRQN_rand,0,ego,4,39.0,283,2026-03-17T04:11:54.057442,49793,large_net
260213-001923,033,DRQN_rand,0,ego,0,54.0,250,2026-03-17T04:11:55.073597,49789,large_net
260213-001923,033,DRQN_rand,0,ego,1,82.0,250,2026-03-17T04:11:56.033207,49790,large_net
260213-001923,033,DRQN_rand,0,ego,2,41.0,250,2026-03-17T04:11:56.996841,49791,large_net
260213-001923,033,DRQN_rand,0,ego,3,42.0,250,2026-03-17T04:11:58.151963,49792,large_net
260213-001923,033,DRQN_rand,0,ego,4,39.0,250,2026-03-17T04:11:58.916715,49793,large_net
260213-223917,033,DRQN_rand,0,ego,0,54.0,257,2026-03-17T04:11:59.956096,49789,large_net
260213-223917,033,DRQN_rand,0,ego,1,82.0,257,2026-03-17T04:12:00.903935,49790,large_net
260213-223917,033,DRQN_rand,0,ego,2,41.0,257,2026-03-17T04:12:01.624181,49791,large_net
260213-223917,033,DRQN_rand,0,ego,3,42.0,257,2026-03-17T04:12:02.819593,49792,large_net
260213-223917,033,DRQN_rand,0,ego,4,39.0,257,2026-03-17T04:12:03.670939,49793,large_net
260216-230300,033,DRQN_rand,0,ego,0,65.0,270,2026-03-17T04:12:04.755374,49789,large_net
260216-230300,033,DRQN_rand,0,ego,1,82.0,270,2026-03-17T04:12:05.850741,49790,large_net
260216-230300,033,DRQN_rand,0,ego,2,41.0,270,2026-03-17T04:12:06.721404,49791,large_net
260216-230300,033,DRQN_rand,0,ego,3,42.0,270,2026-03-17T04:12:07.978589,49792,large_net
260216-230300,033,DRQN_rand,0,ego,4,39.0,270,2026-03-17T04:12:08.810068,49793,large_net
260217-193501,033,DRQN_rand,0,ego,0,49.0,242,2026-03-17T04:12:09.823647,49789,large_net
260217-193501,033,DRQN_rand,0,ego,1,81.0,242,2026-03-17T04:12:10.748604,49790,large_net
260217-193501,033,DRQN_rand,0,ego,2,41.0,242,2026-03-17T04:12:11.519643,49791,large_net
260217-193501,033,DRQN_rand,0,ego,3,42.0,242,2026-03-17T04:12:12.636267,49792,large_net
260217-193501,033,DRQN_rand,0,ego,4,39.0,242,2026-03-17T04:12:13.475116,49793,large_net
260218-180723,033,DRQN_rand,0,ego,0,36.0,291,2026-03-17T04:12:14.495158,49789,large_net
260218-180723,033,DRQN_rand,0,ego,1,69.0,291,2026-03-17T04:12:15.687871,49790,large_net
260218-180723,033,DRQN_rand,0,ego,2,21.0,291,2026-03-17T04:12:16.809690,49791,large_net
260218-180723,033,DRQN_rand,0,ego,3,111.0,291,2026-03-17T04:12:17.895695,49792,large_net
260218-180723,033,DRQN_rand,0,ego,4,60.0,291,2026-03-17T04:12:18.888069,49793,large_net
260219-233757,033,DRQN_rand,0,ego,0,27.0,175,2026-03-17T04:12:19.518586,49789,large_net
260219-233757,033,DRQN_rand,0,ego,1,49.0,175,2026-03-17T04:12:20.479424,49790,large_net
260219-233757,033,DRQN_rand,0,ego,2,18.0,175,2026-03-17T04:12:21.169537,49791,large_net
260219-233757,033,DRQN_rand,0,ego,3,52.0,175,2026-03-17T04:12:21.985350,49792,large_net
260219-233757,033,DRQN_rand,0,ego,4,21.0,175,2026-03-17T04:12:22.702584,49793,large_net
260220-185055,033,DRQN_rand,0,ego,0,32.0,246,2026-03-17T04:12:23.504358,49789,large_net
260220-185055,033,DRQN_rand,0,ego,1,49.0,246,2026-03-17T04:12:24.645220,49790,large_net
260220-185055,033,DRQN_rand,0,ego,2,18.0,246,2026-03-17T04:12:25.440314,49791,large_net
260220-185055,033,DRQN_rand,0,ego,3,95.0,246,2026-03-17T04:12:26.348550,49792,large_net
260220-185055,033,DRQN_rand,0,ego,4,36.0,246,2026-03-17T04:12:27.201639,49793,large_net
260222-190726,033,DRQN_rand,0,ego,0,27.0,151,2026-03-17T04:12:27.657039,49789,large_net
260222-190726,033,DRQN_rand,0,ego,1,49.0,151,2026-03-17T04:12:28.569407,49790,large_net
260222-190726,033,DRQN_rand,0,ego,2,18.0,151,2026-03-17T04:12:29.180841,49791,large_net
260222-190726,033,DRQN_rand,0,ego,3,34.0,151,2026-03-17T04:12:29.867267,49792,large_net
260222-190726,033,DRQN_rand,0,ego,4,21.0,151,2026-03-17T04:12:30.616606,49793,large_net
260223-191545,033,DRQN_rand,0,ego,0,27.0,131,2026-03-17T04:12:31.136010,49789,large_net
260223-191545,033,DRQN_rand,0,ego,1,42.0,131,2026-03-17T04:12:31.946637,49790,large_net
260223-191545,033,DRQN_rand,0,ego,2,13.0,131,2026-03-17T04:12:32.435772,49791,large_net
260223-191545,033,DRQN_rand,0,ego,3,32.0,131,2026-03-17T04:12:32.873329,49792,large_net
260223-191545,033,DRQN_rand,0,ego,4,21.0,131,2026-03-17T04:12:33.347154,49793,large_net
260124-225237,033,DRQN_rand,0,ego,0,58.0,258,2026-03-17T04:12:34.499567,47351,aggressive
260124-225237,033,DRQN_rand,0,ego,1,85.0,258,2026-03-17T04:12:35.542192,47352,aggressive
260124-225237,033,DRQN_rand,0,ego,2,136.0,258,2026-03-17T04:12:36.651199,47353,aggressive
260124-225237,033,DRQN_rand,0,ego,3,108.0,258,2026-03-17T04:12:37.755620,47354,aggressive
260124-225237,033,DRQN_rand,0,ego,4,117.0,258,2026-03-17T04:12:38.708935,47355,aggressive
260123-141609,033,DRQN_rand,0,ego,0,13.0,98,2026-03-17T04:12:39.308873,47351,aggressive
260123-141609,033,DRQN_rand,0,ego,1,26.0,98,2026-03-17T04:12:39.765073,47352,aggressive
260123-141609,033,DRQN_rand,0,ego,2,37.0,98,2026-03-17T04:12:40.219085,47353,aggressive
260123-141609,033,DRQN_rand,0,ego,3,25.0,98,2026-03-17T04:12:40.690938,47354,aggressive
260123-141609,033,DRQN_rand,0,ego,4,10.0,98,2026-03-17T04:12:41.126527,47355,aggressive
260121-174047,033,DRQN_rand,0,ego,0,37.0,157,2026-03-17T04:12:41.816363,47351,aggressive
260121-174047,033,DRQN_rand,0,ego,1,62.0,157,2026-03-17T04:12:42.628112,47352,aggressive
260121-174047,033,DRQN_rand,0,ego,2,12.0,157,2026-03-17T04:12:43.379085,47353,aggressive
260121-174047,033,DRQN_rand,0,ego,3,13.0,157,2026-03-17T04:12:44.034258,47354,aggressive
260121-174047,033,DRQN_rand,0,ego,4,25.0,157,2026-03-17T04:12:44.690974,47355,aggressive
260119-172108,033,DRQN_rand,0,ego,0,37.0,195,2026-03-17T04:12:45.541486,47351,aggressive
