exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,elapsed_s,reset_val,n_init_rewards,adj_file,status,timestamp
240226-112600,2,RecurrentPPO,1,8.0,62,0.12903225806451613,1.63,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:30:59
240226-112600,2,RecurrentPPO,2,18.0,62,0.2903225806451613,1.54,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:30:59
240225-213306,2,RecurrentPPO,1,24.0,257,0.0933852140077821,5.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:00
240226-112600,2,RecurrentPPO,3,17.0,62,0.27419354838709675,1.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:00
240225-213306,2,RecurrentPPO,2,39.0,257,0.1517509727626459,5.49,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:00
240225-213306,2,RecurrentPPO,3,38.0,257,0.14785992217898833,5.76,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:01
240226-112600,2,RecurrentPPO,4,26.0,62,0.41935483870967744,1.88,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:01
240225-213306,2,RecurrentPPO,4,40.0,257,0.1556420233463035,5.81,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:02
240226-140907,8,RecurrentPPO,0,40.0,221,0.18099547511312217,4.08,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:05
240226-124049,7,RecurrentPPO,0,40.0,276,0.14492753623188406,5.68,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:05
240226-124049,7,RecurrentPPO,2,39.0,276,0.14130434782608695,5.46,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:05
240226-124049,7,RecurrentPPO,1,24.0,276,0.08695652173913043,5.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:05
240226-140907,8,RecurrentPPO,1,24.0,221,0.1085972850678733,4.26,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:06
240226-124049,7,RecurrentPPO,3,40.0,276,0.14492753623188406,5.64,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:06
240226-140907,8,RecurrentPPO,2,39.0,221,0.17647058823529413,4.1,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:06
240226-124049,7,RecurrentPPO,4,40.0,276,0.14492753623188406,5.75,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:06
240226-154652,2,RecurrentPPO,0,35.0,135,0.25925925925925924,2.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:08
240226-154652,2,RecurrentPPO,2,28.0,135,0.2074074074074074,2.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:08
240226-154652,2,RecurrentPPO,1,21.0,135,0.15555555555555556,2.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:08
240226-154652,2,RecurrentPPO,3,24.0,135,0.17777777777777778,2.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:09
240226-154652,2,RecurrentPPO,4,31.0,135,0.22962962962962963,3.05,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:09
240226-171009,7,RecurrentPPO,0,29.0,116,0.25,3.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:09
240226-140907,8,RecurrentPPO,3,35.0,221,0.1583710407239819,4.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:09
240226-140907,8,RecurrentPPO,4,39.0,221,0.17647058823529413,4.49,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:10
240226-171009,7,RecurrentPPO,1,18.0,116,0.15517241379310345,2.88,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:11
240226-171009,7,RecurrentPPO,2,24.0,116,0.20689655172413793,2.73,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:11
240226-171009,7,RecurrentPPO,3,16.0,116,0.13793103448275862,2.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:11
240226-171009,7,RecurrentPPO,4,31.0,116,0.2672413793103448,2.95,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:12
240226-190437,8,RecurrentPPO,0,39.0,158,0.2468354430379747,3.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:13
240226-190437,8,RecurrentPPO,1,24.0,158,0.1518987341772152,4.04,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:13
240226-190437,8,RecurrentPPO,2,32.0,158,0.20253164556962025,3.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:13
240226-190437,8,RecurrentPPO,3,27.0,158,0.17088607594936708,4.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:14
240226-190437,8,RecurrentPPO,4,31.0,158,0.1962025316455696,3.0,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:14
240227-130621,2,RecurrentPPO,0,39.0,183,0.21311475409836064,4.15,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:15
240227-130621,2,RecurrentPPO,1,24.0,183,0.13114754098360656,4.27,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:16
240227-130621,2,RecurrentPPO,2,39.0,183,0.21311475409836064,4.05,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:16
240227-130621,2,RecurrentPPO,3,29.0,183,0.15846994535519127,4.36,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:17
240227-130621,2,RecurrentPPO,4,31.0,183,0.16939890710382513,4.4,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:18
240227-143115,7,RecurrentPPO,0,40.0,266,0.15037593984962405,5.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:19
240227-143115,7,RecurrentPPO,1,24.0,266,0.09022556390977443,5.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:20
240227-143115,7,RecurrentPPO,2,39.0,266,0.14661654135338345,5.45,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:20
240227-143115,7,RecurrentPPO,3,40.0,266,0.15037593984962405,5.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:21
240227-143115,7,RecurrentPPO,4,40.0,266,0.15037593984962405,5.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:21
240227-180045,8,RecurrentPPO,0,64.0,360,0.17777777777777778,6.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:23
240227-191813,2,RecurrentPPO,0,39.0,161,0.2422360248447205,3.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:24
240227-180045,8,RecurrentPPO,2,41.0,360,0.11388888888888889,6.67,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:24
240227-180045,8,RecurrentPPO,1,24.0,360,0.06666666666666667,6.98,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:24
240227-191813,2,RecurrentPPO,1,24.0,161,0.14906832298136646,3.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:25
240227-191813,2,RecurrentPPO,2,32.0,161,0.19875776397515527,3.74,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:25
240227-180045,8,RecurrentPPO,3,40.0,360,0.1111111111111111,6.76,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:26
240227-180045,8,RecurrentPPO,4,40.0,360,0.1111111111111111,6.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:26
240227-191813,2,RecurrentPPO,3,27.0,161,0.16770186335403728,3.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:27
240227-203646,7,RecurrentPPO,0,37.0,139,0.26618705035971224,2.52,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:27
240227-203646,7,RecurrentPPO,1,21.0,139,0.1510791366906475,2.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:27
240227-203646,7,RecurrentPPO,2,28.0,139,0.2014388489208633,2.43,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:28
240227-191813,2,RecurrentPPO,4,31.0,161,0.19254658385093168,3.8,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:28
240227-203646,7,RecurrentPPO,3,24.0,139,0.17266187050359713,2.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:28
240227-203646,7,RecurrentPPO,4,31.0,139,0.22302158273381295,2.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:28
240227-225707,8,RecurrentPPO,0,17.0,94,0.18085106382978725,2.19,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240227-225707,8,RecurrentPPO,1,12.0,94,0.1276595744680851,2.32,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240227-225707,8,RecurrentPPO,2,28.0,94,0.2978723404255319,2.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240228-120043,2,RecurrentPPO,0,17.0,66,0.25757575757575757,1.69,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240227-225707,8,RecurrentPPO,3,18.0,94,0.19148936170212766,2.18,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240228-120043,2,RecurrentPPO,1,6.0,66,0.09090909090909091,1.64,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:29
240227-225707,8,RecurrentPPO,4,14.0,94,0.14893617021276595,2.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:30
240228-120043,2,RecurrentPPO,2,21.0,66,0.3181818181818182,1.55,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:30
240228-120043,2,RecurrentPPO,3,17.0,66,0.25757575757575757,1.59,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:30
240228-120043,2,RecurrentPPO,4,26.0,66,0.3939393939393939,1.71,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:31
240228-154948,8,RecurrentPPO,0,38.0,144,0.2638888888888889,2.71,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:33
240228-132725,7,RecurrentPPO,0,39.0,167,0.23353293413173654,3.94,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:33
240228-154948,8,RecurrentPPO,1,22.0,144,0.1527777777777778,2.82,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:33
240228-132725,7,RecurrentPPO,2,37.0,167,0.2215568862275449,3.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:33
240228-132725,7,RecurrentPPO,1,24.0,167,0.1437125748502994,4.1,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:34
240228-154948,8,RecurrentPPO,2,28.0,144,0.19444444444444445,2.75,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:34
240228-132725,7,RecurrentPPO,3,27.0,167,0.16167664670658682,4.11,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:34
240228-132725,7,RecurrentPPO,4,31.0,167,0.18562874251497005,4.21,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:34
240228-154948,8,RecurrentPPO,3,26.0,144,0.18055555555555555,2.72,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:36
240228-154948,8,RecurrentPPO,4,31.0,144,0.2152777777777778,2.85,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:36
240228-172920,2,RecurrentPPO,0,29.0,116,0.25,2.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:36
240228-172920,2,RecurrentPPO,1,18.0,116,0.15517241379310345,2.9,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:36
240228-172920,2,RecurrentPPO,2,24.0,116,0.20689655172413793,2.71,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:36
240228-172920,2,RecurrentPPO,3,16.0,116,0.13793103448275862,2.87,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:37
240228-172920,2,RecurrentPPO,4,31.0,116,0.2672413793103448,2.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:37
240228-201752,7,RecurrentPPO,0,39.0,147,0.2653061224489796,2.62,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:37
240228-220335,8,RecurrentPPO,0,21.0,86,0.2441860465116279,2.22,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-201752,7,RecurrentPPO,2,29.0,147,0.19727891156462585,2.55,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-220335,8,RecurrentPPO,2,25.0,86,0.29069767441860467,2.1,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-220335,8,RecurrentPPO,1,9.0,86,0.10465116279069768,2.24,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-201752,7,RecurrentPPO,3,27.0,147,0.1836734693877551,2.69,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-201752,7,RecurrentPPO,4,31.0,147,0.2108843537414966,2.79,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-220335,8,RecurrentPPO,3,17.0,86,0.19767441860465115,2.15,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:39
240228-201752,7,RecurrentPPO,1,23.0,147,0.1564625850340136,3.83,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:40
240228-220335,8,RecurrentPPO,4,30.0,86,0.3488372093023256,2.3,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:41
240229-135528,2,RecurrentPPO,0,40.0,246,0.16260162601626016,5.26,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:44
240229-135528,2,RecurrentPPO,2,39.0,246,0.15853658536585366,5.17,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:44
240229-135528,2,RecurrentPPO,1,24.0,246,0.0975609756097561,5.49,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:44
240229-135528,2,RecurrentPPO,3,36.0,246,0.14634146341463414,5.41,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:44
240229-135528,2,RecurrentPPO,4,40.0,246,0.16260162601626016,5.48,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:45
240229-152434,7,RecurrentPPO,0,53.0,338,0.15680473372781065,6.83,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:46
240229-152434,7,RecurrentPPO,1,24.0,338,0.07100591715976332,6.86,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:46
240229-172154,8,RecurrentPPO,0,39.0,150,0.26,2.58,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:47
240229-172154,8,RecurrentPPO,2,31.0,150,0.20666666666666667,2.49,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:47
240229-152434,7,RecurrentPPO,2,41.0,338,0.12130177514792899,6.38,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:47
240229-172154,8,RecurrentPPO,1,23.0,150,0.15333333333333332,3.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:48
240229-172154,8,RecurrentPPO,3,27.0,150,0.18,2.65,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:49
240229-172154,8,RecurrentPPO,4,31.0,150,0.20666666666666667,2.75,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:49
240229-152434,7,RecurrentPPO,3,40.0,338,0.11834319526627218,6.64,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:51
240229-190110,2,RecurrentPPO,0,39.0,175,0.22285714285714286,3.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:51
240229-152434,7,RecurrentPPO,4,40.0,338,0.11834319526627218,6.79,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:51
240229-190110,2,RecurrentPPO,1,24.0,175,0.13714285714285715,4.06,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:51
240229-190110,2,RecurrentPPO,2,39.0,175,0.22285714285714286,3.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:51
240229-190110,2,RecurrentPPO,3,27.0,175,0.15428571428571428,3.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:52
240229-190110,2,RecurrentPPO,4,31.0,175,0.17714285714285713,4.02,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:53
240229-224036,8,RecurrentPPO,0,28.0,113,0.24778761061946902,2.73,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:54
240229-205533,7,RecurrentPPO,0,40.0,250,0.16,5.26,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:55
240229-224036,8,RecurrentPPO,1,18.0,113,0.1592920353982301,2.74,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:55
240229-224036,8,RecurrentPPO,2,23.0,113,0.20353982300884957,2.61,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:55
240229-205533,7,RecurrentPPO,2,39.0,250,0.156,5.07,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:56
240229-205533,7,RecurrentPPO,1,24.0,250,0.096,5.36,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:56
240229-205533,7,RecurrentPPO,3,36.0,250,0.144,5.34,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:56
240229-205533,7,RecurrentPPO,4,40.0,250,0.16,5.42,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:57
240229-224036,8,RecurrentPPO,3,15.0,113,0.13274336283185842,2.62,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:57
240229-224036,8,RecurrentPPO,4,33.0,113,0.2920353982300885,2.84,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:31:57
240301-131705,2,RecurrentPPO,0,46.0,290,0.15862068965517243,5.53,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:01
240301-131705,2,RecurrentPPO,1,24.0,290,0.08275862068965517,5.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:01
240301-131705,2,RecurrentPPO,2,39.0,290,0.13448275862068965,5.36,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:01
240301-131705,2,RecurrentPPO,3,40.0,290,0.13793103448275862,5.58,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:02
240301-131705,2,RecurrentPPO,4,40.0,290,0.13793103448275862,5.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:02
240301-153931,7,RecurrentPPO,0,66.0,388,0.17010309278350516,8.16,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:05
240301-153931,7,RecurrentPPO,1,24.0,388,0.061855670103092786,8.37,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:05
240301-153931,7,RecurrentPPO,2,42.0,388,0.10824742268041238,8.09,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:06
240301-173418,8,RecurrentPPO,0,40.0,227,0.1762114537444934,4.12,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:06
240301-173418,8,RecurrentPPO,2,39.0,227,0.17180616740088106,3.99,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:06
240301-173418,8,RecurrentPPO,1,24.0,227,0.10572687224669604,5.52,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:07
240301-192504,4,RecurrentPPO,0,17.0,72,0.2361111111111111,1.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:08
240301-192504,4,RecurrentPPO,1,8.0,72,0.1111111111111111,1.92,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:08
240301-153931,7,RecurrentPPO,3,42.0,388,0.10824742268041238,7.12,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:08
240301-192504,4,RecurrentPPO,2,18.0,72,0.25,1.89,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:08
240301-153931,7,RecurrentPPO,4,40.0,388,0.10309278350515463,7.14,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:08
240304-130506,2,RecurrentPPO,0,15.0,55,0.2727272727272727,1.11,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240301-192504,4,RecurrentPPO,3,17.0,72,0.2361111111111111,1.51,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240304-130506,2,RecurrentPPO,1,5.0,55,0.09090909090909091,1.03,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240301-173418,8,RecurrentPPO,3,35.0,227,0.15418502202643172,3.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240304-130506,2,RecurrentPPO,2,15.0,55,0.2727272727272727,1.0,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240301-192504,4,RecurrentPPO,4,27.0,72,0.375,1.58,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240301-173418,8,RecurrentPPO,4,40.0,227,0.1762114537444934,4.04,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:09
240304-130506,2,RecurrentPPO,3,17.0,55,0.3090909090909091,1.29,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:10
240304-130506,2,RecurrentPPO,4,23.0,55,0.41818181818181815,1.48,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:10
240304-145453,7,RecurrentPPO,1,9.0,84,0.10714285714285714,1.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:11
240304-145453,7,RecurrentPPO,0,21.0,84,0.25,1.96,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:11
240304-145453,7,RecurrentPPO,2,24.0,84,0.2857142857142857,1.84,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:11
240304-145453,7,RecurrentPPO,3,17.0,84,0.20238095238095238,1.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:11
240304-145453,7,RecurrentPPO,4,30.0,84,0.35714285714285715,1.89,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:11
240304-231522,8,RecurrentPPO,0,17.0,68,0.25,1.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:13
240304-231522,8,RecurrentPPO,1,6.0,68,0.08823529411764706,1.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:13
240304-231522,8,RecurrentPPO,2,22.0,68,0.3235294117647059,1.66,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:13
240304-213329,7,RecurrentPPO,0,39.0,161,0.2422360248447205,3.54,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:13
240304-213329,7,RecurrentPPO,1,24.0,161,0.14906832298136646,3.56,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:13
240304-213329,7,RecurrentPPO,2,32.0,161,0.19875776397515527,3.39,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:14
240304-231522,8,RecurrentPPO,3,17.0,68,0.25,1.6,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:14
240304-231522,8,RecurrentPPO,4,26.0,68,0.38235294117647056,1.77,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:15
240304-213329,7,RecurrentPPO,3,27.0,161,0.16770186335403728,3.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:15
240304-213329,7,RecurrentPPO,4,31.0,161,0.19254658385093168,3.87,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:15
240305-141714,2,RecurrentPPO,0,40.0,237,0.16877637130801687,5.08,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:18
240305-151215,7,RecurrentPPO,0,39.0,190,0.20526315789473684,3.88,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:18
240305-141714,2,RecurrentPPO,1,24.0,237,0.10126582278481013,5.28,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:18
240305-141714,2,RecurrentPPO,2,39.0,237,0.16455696202531644,5.02,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:18
240305-141714,2,RecurrentPPO,4,40.0,237,0.16877637130801687,4.13,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:18
240305-151215,7,RecurrentPPO,2,39.0,190,0.20526315789473684,3.74,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:19
240305-151215,7,RecurrentPPO,1,24.0,190,0.12631578947368421,3.93,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:19
240305-141714,2,RecurrentPPO,3,35.0,237,0.14767932489451477,5.26,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:19
240305-151215,7,RecurrentPPO,3,30.0,190,0.15789473684210525,3.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:22
240305-182215,8,RecurrentPPO,2,39.0,195,0.2,3.78,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:22
240305-182215,8,RecurrentPPO,0,39.0,195,0.2,3.87,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:22
240305-182215,8,RecurrentPPO,1,24.0,195,0.12307692307692308,3.98,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:22
240305-151215,7,RecurrentPPO,4,34.0,190,0.17894736842105263,4.0,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:23
240305-182215,8,RecurrentPPO,3,31.0,195,0.15897435897435896,3.91,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:23
240305-182215,8,RecurrentPPO,4,36.0,195,0.18461538461538463,3.97,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:23
240305-204136,4,RecurrentPPO,0,39.0,172,0.22674418604651161,3.73,2,45,240218_intuition_maze_003-adjacency.csv,ok,2026-05-05T14:32:23
