exp_moment,animal_ID,model,hpo_config,pretrain_type,n_pretrain_episodes,repeat_idx,total_reward,n_actions,seed,elapsed_s,timestamp
251120-132717,031,DRQN_rand,large_net,target_session,20,4,254.0,296,46,38.45663380622864,2026-03-17T01:04:20.842425
251119-171644,031,DRQN_rand,large_net,target_session,0,0,228.0,546,42,3.756046772003174,2026-03-17T01:04:24.604164
251119-171644,031,DRQN_rand,large_net,target_session,0,1,246.0,546,43,3.642364740371704,2026-03-17T01:04:28.246554
251119-171644,031,DRQN_rand,large_net,target_session,0,2,359.0,546,44,4.024539947509766,2026-03-17T01:04:32.271117
251119-171644,031,DRQN_rand,large_net,target_session,0,3,371.0,546,45,3.744126081466675,2026-03-17T01:04:36.015269
251119-171644,031,DRQN_rand,large_net,target_session,0,4,299.0,546,46,3.6710689067840576,2026-03-17T01:04:39.686360
251119-171644,031,DRQN_rand,large_net,target_session,1,0,436.0,546,42,7.2206737995147705,2026-03-17T01:04:46.907062
251119-171644,031,DRQN_rand,large_net,target_session,1,1,240.0,546,43,6.959427118301392,2026-03-17T01:04:53.866516
251119-171644,031,DRQN_rand,large_net,target_session,1,2,455.0,546,44,8.740981101989746,2026-03-17T01:05:02.607522
251119-171644,031,DRQN_rand,large_net,target_session,1,3,446.0,546,45,11.729920148849487,2026-03-17T01:05:14.337466
251119-171644,031,DRQN_rand,large_net,target_session,1,4,377.0,546,46,8.387233018875122,2026-03-17T01:05:22.724733
251119-171644,031,DRQN_rand,large_net,target_session,2,0,401.0,546,42,12.47101902961731,2026-03-17T01:05:35.195779
251119-171644,031,DRQN_rand,large_net,target_session,2,1,325.0,546,43,12.37539792060852,2026-03-17T01:05:47.571205
251119-171644,031,DRQN_rand,large_net,target_session,2,2,437.0,546,44,12.8630690574646,2026-03-17T01:06:00.434299
251119-171644,031,DRQN_rand,large_net,target_session,2,3,417.0,546,45,12.042031049728394,2026-03-17T01:06:12.476356
251119-171644,031,DRQN_rand,large_net,target_session,2,4,386.0,546,46,12.225703001022339,2026-03-17T01:06:24.702085
251119-171644,031,DRQN_rand,large_net,target_session,5,0,455.0,546,42,20.916154146194458,2026-03-17T01:06:45.618268
251119-171644,031,DRQN_rand,large_net,target_session,5,1,423.0,546,43,19.559706926345825,2026-03-17T01:07:05.177997
251119-171644,031,DRQN_rand,large_net,target_session,5,2,442.0,546,44,18.769649028778076,2026-03-17T01:07:23.947670
251119-171644,031,DRQN_rand,large_net,target_session,5,3,476.0,546,45,18.426650047302246,2026-03-17T01:07:42.374343
251119-171644,031,DRQN_rand,large_net,target_session,5,4,412.0,546,46,18.563328981399536,2026-03-17T01:08:00.937695
251119-171644,031,DRQN_rand,large_net,target_session,10,0,433.0,546,42,35.21071696281433,2026-03-17T01:08:36.148437
251119-171644,031,DRQN_rand,large_net,target_session,10,1,395.0,546,43,36.523967027664185,2026-03-17T01:09:12.672428
251119-171644,031,DRQN_rand,large_net,target_session,10,2,425.0,546,44,36.755577087402344,2026-03-17T01:09:49.428028
251119-171644,031,DRQN_rand,large_net,target_session,10,3,458.0,546,45,35.71795201301575,2026-03-17T01:10:25.146003
251119-171644,031,DRQN_rand,large_net,target_session,10,4,402.0,546,46,34.72051215171814,2026-03-17T01:10:59.866537
251119-171644,031,DRQN_rand,large_net,target_session,20,0,441.0,546,42,68.28390097618103,2026-03-17T01:12:08.150467
251119-171644,031,DRQN_rand,large_net,target_session,20,1,388.0,546,43,73.07000970840454,2026-03-17T01:13:21.220503
251119-171644,031,DRQN_rand,large_net,target_session,20,2,449.0,546,44,76.38083600997925,2026-03-17T01:14:37.603385
251119-171644,031,DRQN_rand,large_net,target_session,20,3,437.0,546,45,73.97695994377136,2026-03-17T01:15:51.582049
251119-171644,031,DRQN_rand,large_net,target_session,20,4,380.0,546,46,67.49412608146667,2026-03-17T01:16:59.076218
251116-180749,033,DRQN_rand,large_net,target_session,0,0,14.0,89,42,0.8829538822174072,2026-03-17T01:16:59.979823
251116-180749,033,DRQN_rand,large_net,target_session,0,1,14.0,89,43,1.2660589218139648,2026-03-17T01:17:01.245905
251116-180749,033,DRQN_rand,large_net,target_session,0,2,25.0,89,44,1.3652689456939697,2026-03-17T01:17:02.611198
251116-180749,033,DRQN_rand,large_net,target_session,0,3,14.0,89,45,1.539506196975708,2026-03-17T01:17:04.150728
251116-180749,033,DRQN_rand,large_net,target_session,0,4,13.0,89,46,1.4865572452545166,2026-03-17T01:17:05.637310
251116-180749,033,DRQN_rand,large_net,target_session,1,0,27.0,89,42,2.6907742023468018,2026-03-17T01:17:08.328112
251116-180749,033,DRQN_rand,large_net,target_session,1,1,22.0,89,43,3.4322409629821777,2026-03-17T01:17:11.760376
251116-180749,033,DRQN_rand,large_net,target_session,1,2,28.0,89,44,2.777038097381592,2026-03-17T01:17:14.537435
251116-180749,033,DRQN_rand,large_net,target_session,1,3,54.0,89,45,2.8611748218536377,2026-03-17T01:17:17.398634
251116-180749,033,DRQN_rand,large_net,target_session,1,4,33.0,89,46,2.730543851852417,2026-03-17T01:17:20.129207
251116-180749,033,DRQN_rand,large_net,target_session,2,0,28.0,89,42,4.438838958740234,2026-03-17T01:17:24.568073
251116-180749,033,DRQN_rand,large_net,target_session,2,1,36.0,89,43,4.255779981613159,2026-03-17T01:17:28.823877
251116-180749,033,DRQN_rand,large_net,target_session,2,2,54.0,89,44,3.6935360431671143,2026-03-17T01:17:32.517436
251116-180749,033,DRQN_rand,large_net,target_session,2,3,61.0,89,45,3.8600409030914307,2026-03-17T01:17:36.377500
251116-180749,033,DRQN_rand,large_net,target_session,2,4,6.0,89,46,4.2105207443237305,2026-03-17T01:17:40.588045
251116-180749,033,DRQN_rand,large_net,target_session,5,0,80.0,89,42,8.142385721206665,2026-03-17T01:17:48.730461
251116-180749,033,DRQN_rand,large_net,target_session,5,1,56.0,89,43,8.645551919937134,2026-03-17T01:17:57.376042
251116-180749,033,DRQN_rand,large_net,target_session,5,2,68.0,89,44,7.044710159301758,2026-03-17T01:18:04.420777
251116-180749,033,DRQN_rand,large_net,target_session,5,3,54.0,89,45,8.007246017456055,2026-03-17T01:18:12.428050
251116-180749,033,DRQN_rand,large_net,target_session,5,4,76.0,89,46,6.895730972290039,2026-03-17T01:18:19.323814
251116-180749,033,DRQN_rand,large_net,target_session,10,0,80.0,89,42,13.461394309997559,2026-03-17T01:18:32.785236
251116-180749,033,DRQN_rand,large_net,target_session,10,1,69.0,89,43,13.811556100845337,2026-03-17T01:18:46.596816
251116-180749,033,DRQN_rand,large_net,target_session,10,2,77.0,89,44,13.311361074447632,2026-03-17T01:18:59.908203
251116-180749,033,DRQN_rand,large_net,target_session,10,3,40.0,89,45,12.774268865585327,2026-03-17T01:19:12.682501
251116-180749,033,DRQN_rand,large_net,target_session,10,4,81.0,89,46,12.246243953704834,2026-03-17T01:19:24.928768
251116-180749,033,DRQN_rand,large_net,target_session,20,0,78.0,89,42,15.233702898025513,2026-03-17T01:19:40.162498
251116-180749,033,DRQN_rand,large_net,target_session,20,1,69.0,89,43,13.121164083480835,2026-03-17T01:19:53.283688
251116-180749,033,DRQN_rand,large_net,target_session,20,2,77.0,89,44,12.852532863616943,2026-03-17T01:20:06.136244
251116-180749,033,DRQN_rand,large_net,target_session,20,3,26.0,89,45,12.588633060455322,2026-03-17T01:20:18.724902
251116-180749,033,DRQN_rand,large_net,target_session,20,4,81.0,89,46,12.593081951141357,2026-03-17T01:20:31.318008
251115-180903,033,DRQN_rand,large_net,target_session,0,0,13.0,96,42,0.8515849113464355,2026-03-17T01:20:32.170106
251115-180903,033,DRQN_rand,large_net,target_session,0,1,22.0,96,43,0.8096561431884766,2026-03-17T01:20:32.979785
251115-180903,033,DRQN_rand,large_net,target_session,0,2,28.0,96,44,0.9161231517791748,2026-03-17T01:20:33.895932
251115-180903,033,DRQN_rand,large_net,target_session,0,3,22.0,96,45,0.9083919525146484,2026-03-17T01:20:34.804348
251115-180903,033,DRQN_rand,large_net,target_session,0,4,11.0,96,46,0.9774479866027832,2026-03-17T01:20:35.781819
251115-180903,033,DRQN_rand,large_net,target_session,1,0,19.0,96,42,1.446418285369873,2026-03-17T01:20:37.228265
251115-180903,033,DRQN_rand,large_net,target_session,1,1,25.0,96,43,1.4451911449432373,2026-03-17T01:20:38.673479
251115-180903,033,DRQN_rand,large_net,target_session,1,2,22.0,96,44,1.5668747425079346,2026-03-17T01:20:40.240377
251115-180903,033,DRQN_rand,large_net,target_session,1,3,11.0,96,45,1.7248120307922363,2026-03-17T01:20:41.965210
251115-180903,033,DRQN_rand,large_net,target_session,1,4,24.0,96,46,1.953706979751587,2026-03-17T01:20:43.918939
251115-180903,033,DRQN_rand,large_net,target_session,2,0,20.0,96,42,2.0292508602142334,2026-03-17T01:20:45.948218
251115-180903,033,DRQN_rand,large_net,target_session,2,1,41.0,96,43,2.125365972518921,2026-03-17T01:20:48.073614
251115-180903,033,DRQN_rand,large_net,target_session,2,2,18.0,96,44,2.1721138954162598,2026-03-17T01:20:50.245753
251115-180903,033,DRQN_rand,large_net,target_session,2,3,24.0,96,45,2.878303050994873,2026-03-17T01:20:53.124081
251115-180903,033,DRQN_rand,large_net,target_session,2,4,47.0,96,46,2.6913599967956543,2026-03-17T01:20:55.815464
251115-180903,033,DRQN_rand,large_net,target_session,5,0,24.0,96,42,4.232526063919067,2026-03-17T01:21:00.048020
251115-180903,033,DRQN_rand,large_net,target_session,5,1,40.0,96,43,4.002229928970337,2026-03-17T01:21:04.050273
251115-180903,033,DRQN_rand,large_net,target_session,5,2,27.0,96,44,4.425078868865967,2026-03-17T01:21:08.475377
251115-180903,033,DRQN_rand,large_net,target_session,5,3,50.0,96,45,6.070278882980347,2026-03-17T01:21:14.545680
251115-180903,033,DRQN_rand,large_net,target_session,5,4,12.0,96,46,4.8088109493255615,2026-03-17T01:21:19.354514
251115-180903,033,DRQN_rand,large_net,target_session,10,0,53.0,96,42,9.070801973342896,2026-03-17T01:21:28.425346
251115-180903,033,DRQN_rand,large_net,target_session,10,1,69.0,96,43,8.687289953231812,2026-03-17T01:21:37.112662
251115-180903,033,DRQN_rand,large_net,target_session,10,2,14.0,96,44,8.171492099761963,2026-03-17T01:21:45.284178
251115-180903,033,DRQN_rand,large_net,target_session,10,3,52.0,96,45,9.424846172332764,2026-03-17T01:21:54.709052
251115-180903,033,DRQN_rand,large_net,target_session,10,4,28.0,96,46,8.489619970321655,2026-03-17T01:22:03.198697
251115-180903,033,DRQN_rand,large_net,target_session,20,0,88.0,96,42,15.042298793792725,2026-03-17T01:22:18.241024
251115-180903,033,DRQN_rand,large_net,target_session,20,1,68.0,96,43,14.461690187454224,2026-03-17T01:22:32.702738
251115-180903,033,DRQN_rand,large_net,target_session,20,2,23.0,96,44,14.855690956115723,2026-03-17T01:22:47.558455
251115-180903,033,DRQN_rand,large_net,target_session,20,3,86.0,96,45,17.088035106658936,2026-03-17T01:23:04.646517
251115-180903,033,DRQN_rand,large_net,target_session,20,4,65.0,96,46,16.65818691253662,2026-03-17T01:23:21.304726
251113-230441,033,DRQN_rand,large_net,target_session,0,0,11.0,67,42,0.7593581676483154,2026-03-17T01:23:22.064598
251113-230441,033,DRQN_rand,large_net,target_session,0,1,13.0,67,43,0.7948241233825684,2026-03-17T01:23:22.859446
251113-230441,033,DRQN_rand,large_net,target_session,0,2,20.0,67,44,0.8049311637878418,2026-03-17T01:23:23.664400
251113-230441,033,DRQN_rand,large_net,target_session,0,3,11.0,67,45,0.9164860248565674,2026-03-17T01:23:24.580910
251113-230441,033,DRQN_rand,large_net,target_session,0,4,10.0,67,46,0.7608931064605713,2026-03-17T01:23:25.341825
251113-230441,033,DRQN_rand,large_net,target_session,1,0,14.0,67,42,1.4384260177612305,2026-03-17T01:23:26.780278
251113-230441,033,DRQN_rand,large_net,target_session,1,1,25.0,67,43,1.4514470100402832,2026-03-17T01:23:28.231754
251113-230441,033,DRQN_rand,large_net,target_session,1,2,12.0,67,44,1.4622893333435059,2026-03-17T01:23:29.694078
251113-230441,033,DRQN_rand,large_net,target_session,1,3,13.0,67,45,1.3731908798217773,2026-03-17T01:23:31.067291
251113-230441,033,DRQN_rand,large_net,target_session,1,4,18.0,67,46,1.3993711471557617,2026-03-17T01:23:32.466684
251113-230441,033,DRQN_rand,large_net,target_session,2,0,27.0,67,42,1.8266191482543945,2026-03-17T01:23:34.293329
251113-230441,033,DRQN_rand,large_net,target_session,2,1,54.0,67,43,1.7791681289672852,2026-03-17T01:23:36.072521
251113-230441,033,DRQN_rand,large_net,target_session,2,2,30.0,67,44,1.8334431648254395,2026-03-17T01:23:37.905988
251113-230441,033,DRQN_rand,large_net,target_session,2,3,41.0,67,45,2.1490018367767334,2026-03-17T01:23:40.055013
251113-230441,033,DRQN_rand,large_net,target_session,2,4,28.0,67,46,1.9757702350616455,2026-03-17T01:23:42.030811
251113-230441,033,DRQN_rand,large_net,target_session,5,0,13.0,67,42,3.379520893096924,2026-03-17T01:23:45.410360
251113-230441,033,DRQN_rand,large_net,target_session,5,1,26.0,67,43,3.4572789669036865,2026-03-17T01:23:48.867663
251113-230441,033,DRQN_rand,large_net,target_session,5,2,12.0,67,44,3.469675064086914,2026-03-17T01:23:52.337362
251113-230441,033,DRQN_rand,large_net,target_session,5,3,42.0,67,45,3.651050090789795,2026-03-17T01:23:55.988438
251113-230441,033,DRQN_rand,large_net,target_session,5,4,26.0,67,46,3.411043167114258,2026-03-17T01:23:59.399506
251113-230441,033,DRQN_rand,large_net,target_session,10,0,35.0,67,42,5.9769980907440186,2026-03-17T01:24:05.376531
251113-230441,033,DRQN_rand,large_net,target_session,10,1,28.0,67,43,5.813364267349243,2026-03-17T01:24:11.189920
251113-230441,033,DRQN_rand,large_net,target_session,10,2,35.0,67,44,5.763315200805664,2026-03-17T01:24:16.953258
251113-230441,033,DRQN_rand,large_net,target_session,10,3,12.0,67,45,6.152605056762695,2026-03-17T01:24:23.105886
251113-230441,033,DRQN_rand,large_net,target_session,10,4,42.0,67,46,6.027458906173706,2026-03-17T01:24:29.133369
251113-230441,033,DRQN_rand,large_net,target_session,20,0,37.0,67,42,11.935272216796875,2026-03-17T01:24:41.068671
251113-230441,033,DRQN_rand,large_net,target_session,20,1,24.0,67,43,12.364033937454224,2026-03-17T01:24:53.432730
251113-230441,033,DRQN_rand,large_net,target_session,20,2,24.0,67,44,11.926020860671997,2026-03-17T01:25:05.358776
251113-230441,033,DRQN_rand,large_net,target_session,20,3,12.0,67,45,11.841812133789062,2026-03-17T01:25:17.200612
251113-230441,033,DRQN_rand,large_net,target_session,20,4,20.0,67,46,11.567116022109985,2026-03-17T01:25:28.767752
251112-225928,033,DRQN_rand,large_net,target_session,0,0,13.0,90,42,0.9529130458831787,2026-03-17T01:25:29.721165
251112-225928,033,DRQN_rand,large_net,target_session,0,1,21.0,90,43,0.900932788848877,2026-03-17T01:25:30.622124
251112-225928,033,DRQN_rand,large_net,target_session,0,2,27.0,90,44,1.0370001792907715,2026-03-17T01:25:31.659147
251112-225928,033,DRQN_rand,large_net,target_session,0,3,17.0,90,45,1.092921257019043,2026-03-17T01:25:32.752093
251112-225928,033,DRQN_rand,large_net,target_session,0,4,11.0,90,46,1.0416300296783447,2026-03-17T01:25:33.793748
251112-225928,033,DRQN_rand,large_net,target_session,1,0,18.0,90,42,1.6484169960021973,2026-03-17T01:25:35.442192
251112-225928,033,DRQN_rand,large_net,target_session,1,1,26.0,90,43,1.5869300365447998,2026-03-17T01:25:37.029145
251112-225928,033,DRQN_rand,large_net,target_session,1,2,28.0,90,44,1.753249168395996,2026-03-17T01:25:38.782419
251112-225928,033,DRQN_rand,large_net,target_session,1,3,26.0,90,45,1.9010796546936035,2026-03-17T01:25:40.683524
251112-225928,033,DRQN_rand,large_net,target_session,1,4,41.0,90,46,2.372177839279175,2026-03-17T01:25:43.055727
251112-225928,033,DRQN_rand,large_net,target_session,2,0,18.0,90,42,2.311235189437866,2026-03-17T01:25:45.366993
251112-225928,033,DRQN_rand,large_net,target_session,2,1,62.0,90,43,2.2767491340637207,2026-03-17T01:25:47.643770
251112-225928,033,DRQN_rand,large_net,target_session,2,2,38.0,90,44,2.660615921020508,2026-03-17T01:25:50.304409
251112-225928,033,DRQN_rand,large_net,target_session,2,3,28.0,90,45,2.607567071914673,2026-03-17T01:25:52.911999
251112-225928,033,DRQN_rand,large_net,target_session,2,4,30.0,90,46,3.073514938354492,2026-03-17T01:25:55.985537
251112-225928,033,DRQN_rand,large_net,target_session,5,0,41.0,90,42,4.3012659549713135,2026-03-17T01:26:00.286829
251112-225928,033,DRQN_rand,large_net,target_session,5,1,50.0,90,43,4.190177917480469,2026-03-17T01:26:04.477032
251112-225928,033,DRQN_rand,large_net,target_session,5,2,28.0,90,44,4.543824911117554,2026-03-17T01:26:09.020880
251112-225928,033,DRQN_rand,large_net,target_session,5,3,40.0,90,45,4.728356122970581,2026-03-17T01:26:13.749258
251112-225928,033,DRQN_rand,large_net,target_session,5,4,40.0,90,46,5.855193138122559,2026-03-17T01:26:19.604485
251112-225928,033,DRQN_rand,large_net,target_session,10,0,14.0,90,42,7.648045063018799,2026-03-17T01:26:27.252558
251112-225928,033,DRQN_rand,large_net,target_session,10,1,36.0,90,43,8.65739393234253,2026-03-17T01:26:35.909976
251112-225928,033,DRQN_rand,large_net,target_session,10,2,28.0,90,44,8.66027021408081,2026-03-17T01:26:44.570268
251112-225928,033,DRQN_rand,large_net,target_session,10,3,12.0,90,45,8.946398973464966,2026-03-17T01:26:53.516692
251112-225928,033,DRQN_rand,large_net,target_session,10,4,21.0,90,46,11.239253044128418,2026-03-17T01:27:04.755972
251112-225928,033,DRQN_rand,large_net,target_session,20,0,74.0,90,42,16.821105241775513,2026-03-17T01:27:21.577114
251112-225928,033,DRQN_rand,large_net,target_session,20,1,14.0,90,43,15.458392143249512,2026-03-17T01:27:37.035570
251112-225928,033,DRQN_rand,large_net,target_session,20,2,50.0,90,44,14.245105981826782,2026-03-17T01:27:51.280699
251112-225928,033,DRQN_rand,large_net,target_session,20,3,62.0,90,45,13.98357605934143,2026-03-17T01:28:05.264297
251112-225928,033,DRQN_rand,large_net,target_session,20,4,52.0,90,46,14.653347730636597,2026-03-17T01:28:19.917666
251111-225736,033,DRQN_rand,large_net,target_session,0,0,13.0,69,42,0.6447901725769043,2026-03-17T01:28:20.563236
251111-225736,033,DRQN_rand,large_net,target_session,0,1,10.0,69,43,0.7829456329345703,2026-03-17T01:28:21.346209
251111-225736,033,DRQN_rand,large_net,target_session,0,2,14.0,69,44,0.7279119491577148,2026-03-17T01:28:22.074145
251111-225736,033,DRQN_rand,large_net,target_session,0,3,8.0,69,45,0.620323896408081,2026-03-17T01:28:22.694493
251111-225736,033,DRQN_rand,large_net,target_session,0,4,11.0,69,46,0.8063459396362305,2026-03-17T01:28:23.500864
251111-225736,033,DRQN_rand,large_net,target_session,1,0,9.0,69,42,2.1069540977478027,2026-03-17T01:28:25.607846
251111-225736,033,DRQN_rand,large_net,target_session,1,1,6.0,69,43,1.562696933746338,2026-03-17T01:28:27.170571
251111-225736,033,DRQN_rand,large_net,target_session,1,2,18.0,69,44,1.385761022567749,2026-03-17T01:28:28.556355
251111-225736,033,DRQN_rand,large_net,target_session,1,3,27.0,69,45,1.4005498886108398,2026-03-17T01:28:29.956931
251111-225736,033,DRQN_rand,large_net,target_session,1,4,22.0,69,46,1.6942389011383057,2026-03-17T01:28:31.651197
251111-225736,033,DRQN_rand,large_net,target_session,2,0,19.0,69,42,2.426424980163574,2026-03-17T01:28:34.077651
251111-225736,033,DRQN_rand,large_net,target_session,2,1,25.0,69,43,2.035645008087158,2026-03-17T01:28:36.113321
251111-225736,033,DRQN_rand,large_net,target_session,2,2,14.0,69,44,1.920609951019287,2026-03-17T01:28:38.033956
251111-225736,033,DRQN_rand,large_net,target_session,2,3,28.0,69,45,1.915848970413208,2026-03-17T01:28:39.949831
251111-225736,033,DRQN_rand,large_net,target_session,2,4,26.0,69,46,2.2127270698547363,2026-03-17T01:28:42.162585
251111-225736,033,DRQN_rand,large_net,target_session,5,0,56.0,69,42,4.1621413230896,2026-03-17T01:28:46.324756
251111-225736,033,DRQN_rand,large_net,target_session,5,1,42.0,69,43,3.8185763359069824,2026-03-17T01:28:50.143357
251111-225736,033,DRQN_rand,large_net,target_session,5,2,18.0,69,44,3.3638503551483154,2026-03-17T01:28:53.507236
251111-225736,033,DRQN_rand,large_net,target_session,5,3,55.0,69,45,3.4242849349975586,2026-03-17T01:28:56.931554
251111-225736,033,DRQN_rand,large_net,target_session,5,4,39.0,69,46,3.763516902923584,2026-03-17T01:29:00.695096
251111-225736,033,DRQN_rand,large_net,target_session,10,0,45.0,69,42,6.582728147506714,2026-03-17T01:29:07.277853
251111-225736,033,DRQN_rand,large_net,target_session,10,1,51.0,69,43,6.334762811660767,2026-03-17T01:29:13.612641
251111-225736,033,DRQN_rand,large_net,target_session,10,2,46.0,69,44,5.949939966201782,2026-03-17T01:29:19.562605
251111-225736,033,DRQN_rand,large_net,target_session,10,3,55.0,69,45,5.781136751174927,2026-03-17T01:29:25.343770
251111-225736,033,DRQN_rand,large_net,target_session,10,4,44.0,69,46,5.998403072357178,2026-03-17T01:29:31.342201
251111-225736,033,DRQN_rand,large_net,target_session,20,0,27.0,69,42,11.382200956344604,2026-03-17T01:29:42.724432
251111-225736,033,DRQN_rand,large_net,target_session,20,1,40.0,69,43,12.222105979919434,2026-03-17T01:29:54.946562
251111-225736,033,DRQN_rand,large_net,target_session,20,2,54.0,69,44,11.529176712036133,2026-03-17T01:30:06.475768
251111-225736,033,DRQN_rand,large_net,target_session,20,3,50.0,69,45,10.852616786956787,2026-03-17T01:30:17.328408
251111-225736,033,DRQN_rand,large_net,target_session,20,4,56.0,69,46,14.716109037399292,2026-03-17T01:30:32.044542
251109-230458,033,DRQN_rand,large_net,target_session,0,0,13.0,51,42,0.7362411022186279,2026-03-17T01:30:32.781276
251109-230458,033,DRQN_rand,large_net,target_session,0,1,10.0,51,43,0.8802969455718994,2026-03-17T01:30:33.661597
251109-230458,033,DRQN_rand,large_net,target_session,0,2,14.0,51,44,0.8936767578125,2026-03-17T01:30:34.555297
251109-230458,033,DRQN_rand,large_net,target_session,0,3,8.0,51,45,0.7600860595703125,2026-03-17T01:30:35.315407
251109-230458,033,DRQN_rand,large_net,target_session,0,4,8.0,51,46,0.821263313293457,2026-03-17T01:30:36.136694
251109-230458,033,DRQN_rand,large_net,target_session,1,0,8.0,51,42,1.8142168521881104,2026-03-17T01:30:37.950938
251109-230458,033,DRQN_rand,large_net,target_session,1,1,8.0,51,43,1.5847289562225342,2026-03-17T01:30:39.535689
251109-230458,033,DRQN_rand,large_net,target_session,1,2,15.0,51,44,1.7174339294433594,2026-03-17T01:30:41.253144
251109-230458,033,DRQN_rand,large_net,target_session,1,3,11.0,51,45,1.626310110092163,2026-03-17T01:30:42.879477
251109-230458,033,DRQN_rand,large_net,target_session,1,4,12.0,51,46,1.5499486923217773,2026-03-17T01:30:44.429448
251109-230458,033,DRQN_rand,large_net,target_session,2,0,6.0,51,42,2.5518460273742676,2026-03-17T01:30:46.981321
251109-230458,033,DRQN_rand,large_net,target_session,2,1,13.0,51,43,2.2059319019317627,2026-03-17T01:30:49.187276
251109-230458,033,DRQN_rand,large_net,target_session,2,2,18.0,51,44,2.313657283782959,2026-03-17T01:30:51.500955
251109-230458,033,DRQN_rand,large_net,target_session,2,3,12.0,51,45,2.9123189449310303,2026-03-17T01:30:54.413297
251109-230458,033,DRQN_rand,large_net,target_session,2,4,13.0,51,46,2.464162826538086,2026-03-17T01:30:56.877486
251109-230458,033,DRQN_rand,large_net,target_session,5,0,28.0,51,42,6.0230629444122314,2026-03-17T01:31:02.900580
251109-230458,033,DRQN_rand,large_net,target_session,5,1,35.0,51,43,6.144769191741943,2026-03-17T01:31:09.045377
251109-230458,033,DRQN_rand,large_net,target_session,5,2,23.0,51,44,8.279912948608398,2026-03-17T01:31:17.325325
251109-230458,033,DRQN_rand,large_net,target_session,5,3,32.0,51,45,5.637945175170898,2026-03-17T01:31:22.963295
251109-230458,033,DRQN_rand,large_net,target_session,5,4,8.0,51,46,6.027405023574829,2026-03-17T01:31:28.990726
251109-230458,033,DRQN_rand,large_net,target_session,10,0,28.0,51,42,11.635326147079468,2026-03-17T01:31:40.626083
251109-230458,033,DRQN_rand,large_net,target_session,10,1,43.0,51,43,7.941601037979126,2026-03-17T01:31:48.567714
251109-230458,033,DRQN_rand,large_net,target_session,10,2,35.0,51,44,7.636238098144531,2026-03-17T01:31:56.203977
251109-230458,033,DRQN_rand,large_net,target_session,10,3,21.0,51,45,5.0649800300598145,2026-03-17T01:32:01.268982
251109-230458,033,DRQN_rand,large_net,target_session,10,4,28.0,51,46,4.613588809967041,2026-03-17T01:32:05.882594
251109-230458,033,DRQN_rand,large_net,target_session,20,0,12.0,51,42,13.826871156692505,2026-03-17T01:32:19.709492
251109-230458,033,DRQN_rand,large_net,target_session,20,1,14.0,51,43,9.4723219871521,2026-03-17T01:32:29.181841
251109-230458,033,DRQN_rand,large_net,target_session,20,2,43.0,51,44,9.84463381767273,2026-03-17T01:32:39.026501
251109-230458,033,DRQN_rand,large_net,target_session,20,3,23.0,51,45,9.539368867874146,2026-03-17T01:32:48.565897
251109-230458,033,DRQN_rand,large_net,target_session,20,4,38.0,51,46,10.069857120513916,2026-03-17T01:32:58.635781
251108-230846,033,DRQN_rand,large_net,target_session,0,0,14.0,128,42,1.3399460315704346,2026-03-17T01:32:59.976317
251108-230846,033,DRQN_rand,large_net,target_session,0,1,27.0,128,43,1.2909669876098633,2026-03-17T01:33:01.267311
251108-230846,033,DRQN_rand,large_net,target_session,0,2,34.0,128,44,1.397265911102295,2026-03-17T01:33:02.664605
251108-230846,033,DRQN_rand,large_net,target_session,0,3,32.0,128,45,1.3276982307434082,2026-03-17T01:33:03.992330
251108-230846,033,DRQN_rand,large_net,target_session,0,4,11.0,128,46,1.9898979663848877,2026-03-17T01:33:05.982257
251108-230846,033,DRQN_rand,large_net,target_session,1,0,22.0,128,42,2.4650957584381104,2026-03-17T01:33:08.447389
251108-230846,033,DRQN_rand,large_net,target_session,1,1,32.0,128,43,2.348701238632202,2026-03-17T01:33:10.796116
251108-230846,033,DRQN_rand,large_net,target_session,1,2,42.0,128,44,2.7238540649414062,2026-03-17T01:33:13.519999
251108-230846,033,DRQN_rand,large_net,target_session,1,3,28.0,128,45,2.8584582805633545,2026-03-17T01:33:16.378483
251108-230846,033,DRQN_rand,large_net,target_session,1,4,37.0,128,46,2.792649984359741,2026-03-17T01:33:19.171163
251108-230846,033,DRQN_rand,large_net,target_session,2,0,38.0,128,42,3.6451330184936523,2026-03-17T01:33:22.816325
251108-230846,033,DRQN_rand,large_net,target_session,2,1,53.0,128,43,3.12591814994812,2026-03-17T01:33:25.942268
251108-230846,033,DRQN_rand,large_net,target_session,2,2,26.0,128,44,3.2880356311798096,2026-03-17T01:33:29.230329
251108-230846,033,DRQN_rand,large_net,target_session,2,3,40.0,128,45,3.898146867752075,2026-03-17T01:33:33.128503
251108-230846,033,DRQN_rand,large_net,target_session,2,4,40.0,128,46,3.779752016067505,2026-03-17T01:33:36.908284
251108-230846,033,DRQN_rand,large_net,target_session,5,0,36.0,128,42,6.279684066772461,2026-03-17T01:33:43.187999
251108-230846,033,DRQN_rand,large_net,target_session,5,1,28.0,128,43,6.149635076522827,2026-03-17T01:33:49.337662
251108-230846,033,DRQN_rand,large_net,target_session,5,2,36.0,128,44,6.0741212368011475,2026-03-17T01:33:55.411808
251108-230846,033,DRQN_rand,large_net,target_session,5,3,12.0,128,45,6.807765007019043,2026-03-17T01:34:02.219599
