exp_moment,animal_ID,model,seed,total_reward,n_actions,rpa,status
260423-183127,044,FSC_bio,1,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_ego,1,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_real,1,11.0,149,0.0738255033557047,ok
260423-183127,044,Mouse-bias_allo_latent,1,11.0,149,0.0738255033557047,ok
260423-183127,044,ConditionalClone_ego,1,12.0,149,0.08053691275167785,ok
260423-183127,044,Random,2,,149,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Random_forward,2,,149,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Greedy_oracle,2,,149,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260423-183127,044,FullFwd,2,12.0,149,0.08053691275167785,ok
260423-183127,044,NoBkFullFwd,2,12.0,149,0.08053691275167785,ok
260423-183127,044,FSC_bio,2,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_ego,2,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_real,2,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_latent,2,12.0,149,0.08053691275167785,ok
260423-183127,044,ConditionalClone_ego,2,12.0,149,0.08053691275167785,ok
260423-183127,044,Random,3,,149,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Random_forward,3,,149,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Greedy_oracle,3,,149,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260423-183127,044,FullFwd,3,12.0,149,0.08053691275167785,ok
260423-183127,044,NoBkFullFwd,3,12.0,149,0.08053691275167785,ok
260423-183127,044,FSC_bio,3,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_ego,3,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_real,3,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_latent,3,12.0,149,0.08053691275167785,ok
260423-183127,044,ConditionalClone_ego,3,12.0,149,0.08053691275167785,ok
260423-183127,044,Random,4,,149,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Random_forward,4,,149,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260423-183127,044,Greedy_oracle,4,,149,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260423-183127,044,FullFwd,4,12.0,149,0.08053691275167785,ok
260423-183127,044,NoBkFullFwd,4,12.0,149,0.08053691275167785,ok
260423-183127,044,FSC_bio,4,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_ego,4,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_real,4,12.0,149,0.08053691275167785,ok
260423-183127,044,Mouse-bias_allo_latent,4,12.0,149,0.08053691275167785,ok
260423-183127,044,ConditionalClone_ego,4,12.0,149,0.08053691275167785,ok
260424-170308,044,Random,0,,162,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Random_forward,0,,162,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Greedy_oracle,0,,162,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260424-170308,044,FullFwd,0,12.0,162,0.07407407407407407,ok
260424-170308,044,NoBkFullFwd,0,12.0,162,0.07407407407407407,ok
260424-170308,044,FSC_bio,0,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_ego,0,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_real,0,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_latent,0,12.0,162,0.07407407407407407,ok
260424-170308,044,ConditionalClone_ego,0,12.0,162,0.07407407407407407,ok
260424-170308,044,Random,1,,162,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Random_forward,1,,162,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Greedy_oracle,1,,162,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260424-170308,044,FullFwd,1,12.0,162,0.07407407407407407,ok
260424-170308,044,NoBkFullFwd,1,12.0,162,0.07407407407407407,ok
260424-170308,044,FSC_bio,1,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_ego,1,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_real,1,11.0,162,0.06790123456790123,ok
260424-170308,044,Mouse-bias_allo_latent,1,11.0,162,0.06790123456790123,ok
260424-170308,044,ConditionalClone_ego,1,12.0,162,0.07407407407407407,ok
260424-170308,044,Random,2,,162,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Random_forward,2,,162,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Greedy_oracle,2,,162,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260424-170308,044,FullFwd,2,12.0,162,0.07407407407407407,ok
260424-170308,044,NoBkFullFwd,2,12.0,162,0.07407407407407407,ok
260424-170308,044,FSC_bio,2,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_ego,2,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_real,2,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_latent,2,12.0,162,0.07407407407407407,ok
260424-170308,044,ConditionalClone_ego,2,12.0,162,0.07407407407407407,ok
260424-170308,044,Random,3,,162,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Random_forward,3,,162,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Greedy_oracle,3,,162,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260424-170308,044,FullFwd,3,12.0,162,0.07407407407407407,ok
260424-170308,044,NoBkFullFwd,3,12.0,162,0.07407407407407407,ok
260424-170308,044,FSC_bio,3,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_ego,3,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_real,3,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_latent,3,12.0,162,0.07407407407407407,ok
260424-170308,044,ConditionalClone_ego,3,12.0,162,0.07407407407407407,ok
260424-170308,044,Random,4,,162,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Random_forward,4,,162,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260424-170308,044,Greedy_oracle,4,,162,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260424-170308,044,FullFwd,4,12.0,162,0.07407407407407407,ok
260424-170308,044,NoBkFullFwd,4,12.0,162,0.07407407407407407,ok
260424-170308,044,FSC_bio,4,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_ego,4,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_real,4,12.0,162,0.07407407407407407,ok
260424-170308,044,Mouse-bias_allo_latent,4,12.0,162,0.07407407407407407,ok
260424-170308,044,ConditionalClone_ego,4,12.0,162,0.07407407407407407,ok
260425-171142,044,Random,0,,284,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Random_forward,0,,284,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Greedy_oracle,0,,284,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260425-171142,044,FullFwd,0,12.0,284,0.04225352112676056,ok
260425-171142,044,NoBkFullFwd,0,12.0,284,0.04225352112676056,ok
260425-171142,044,FSC_bio,0,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_ego,0,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_real,0,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_latent,0,12.0,284,0.04225352112676056,ok
260425-171142,044,ConditionalClone_ego,0,12.0,284,0.04225352112676056,ok
260425-171142,044,Random,1,,284,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Random_forward,1,,284,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Greedy_oracle,1,,284,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260425-171142,044,FullFwd,1,12.0,284,0.04225352112676056,ok
260425-171142,044,NoBkFullFwd,1,12.0,284,0.04225352112676056,ok
260425-171142,044,FSC_bio,1,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_ego,1,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_real,1,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_latent,1,12.0,284,0.04225352112676056,ok
260425-171142,044,ConditionalClone_ego,1,12.0,284,0.04225352112676056,ok
260425-171142,044,Random,2,,284,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Random_forward,2,,284,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Greedy_oracle,2,,284,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260425-171142,044,FullFwd,2,12.0,284,0.04225352112676056,ok
260425-171142,044,NoBkFullFwd,2,12.0,284,0.04225352112676056,ok
260425-171142,044,FSC_bio,2,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_ego,2,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_real,2,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_latent,2,12.0,284,0.04225352112676056,ok
260425-171142,044,ConditionalClone_ego,2,12.0,284,0.04225352112676056,ok
260425-171142,044,Random,3,,284,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Random_forward,3,,284,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Greedy_oracle,3,,284,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260425-171142,044,FullFwd,3,12.0,284,0.04225352112676056,ok
260425-171142,044,NoBkFullFwd,3,12.0,284,0.04225352112676056,ok
260425-171142,044,FSC_bio,3,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_ego,3,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_real,3,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_latent,3,12.0,284,0.04225352112676056,ok
260425-171142,044,ConditionalClone_ego,3,12.0,284,0.04225352112676056,ok
260425-171142,044,Random,4,,284,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Random_forward,4,,284,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260425-171142,044,Greedy_oracle,4,,284,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260425-171142,044,FullFwd,4,12.0,284,0.04225352112676056,ok
260425-171142,044,NoBkFullFwd,4,12.0,284,0.04225352112676056,ok
260425-171142,044,FSC_bio,4,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_ego,4,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_real,4,12.0,284,0.04225352112676056,ok
260425-171142,044,Mouse-bias_allo_latent,4,12.0,284,0.04225352112676056,ok
260425-171142,044,ConditionalClone_ego,4,12.0,284,0.04225352112676056,ok
260426-232859,044,Random,0,,264,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Random_forward,0,,264,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Greedy_oracle,0,,264,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260426-232859,044,FullFwd,0,12.0,264,0.045454545454545456,ok
260426-232859,044,NoBkFullFwd,0,12.0,264,0.045454545454545456,ok
260426-232859,044,FSC_bio,0,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_ego,0,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_real,0,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_latent,0,12.0,264,0.045454545454545456,ok
260426-232859,044,ConditionalClone_ego,0,12.0,264,0.045454545454545456,ok
260426-232859,044,Random,1,,264,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Random_forward,1,,264,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Greedy_oracle,1,,264,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260426-232859,044,FullFwd,1,12.0,264,0.045454545454545456,ok
260426-232859,044,NoBkFullFwd,1,12.0,264,0.045454545454545456,ok
260426-232859,044,FSC_bio,1,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_ego,1,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_real,1,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_latent,1,12.0,264,0.045454545454545456,ok
260426-232859,044,ConditionalClone_ego,1,12.0,264,0.045454545454545456,ok
260426-232859,044,Random,2,,264,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Random_forward,2,,264,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Greedy_oracle,2,,264,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260426-232859,044,FullFwd,2,12.0,264,0.045454545454545456,ok
260426-232859,044,NoBkFullFwd,2,12.0,264,0.045454545454545456,ok
260426-232859,044,FSC_bio,2,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_ego,2,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_real,2,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_latent,2,12.0,264,0.045454545454545456,ok
260426-232859,044,ConditionalClone_ego,2,12.0,264,0.045454545454545456,ok
260426-232859,044,Random,3,,264,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Random_forward,3,,264,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Greedy_oracle,3,,264,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260426-232859,044,FullFwd,3,12.0,264,0.045454545454545456,ok
260426-232859,044,NoBkFullFwd,3,12.0,264,0.045454545454545456,ok
260426-232859,044,FSC_bio,3,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_ego,3,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_real,3,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_latent,3,12.0,264,0.045454545454545456,ok
260426-232859,044,ConditionalClone_ego,3,12.0,264,0.045454545454545456,ok
260426-232859,044,Random,4,,264,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Random_forward,4,,264,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260426-232859,044,Greedy_oracle,4,,264,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260426-232859,044,FullFwd,4,12.0,264,0.045454545454545456,ok
260426-232859,044,NoBkFullFwd,4,12.0,264,0.045454545454545456,ok
260426-232859,044,FSC_bio,4,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_ego,4,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_real,4,12.0,264,0.045454545454545456,ok
260426-232859,044,Mouse-bias_allo_latent,4,12.0,264,0.045454545454545456,ok
260426-232859,044,ConditionalClone_ego,4,12.0,264,0.045454545454545456,ok
260427-233640,044,Random,0,,136,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Random_forward,0,,136,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Greedy_oracle,0,,136,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260427-233640,044,FullFwd,0,12.0,136,0.08823529411764706,ok
260427-233640,044,NoBkFullFwd,0,12.0,136,0.08823529411764706,ok
260427-233640,044,FSC_bio,0,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_ego,0,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_real,0,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_latent,0,12.0,136,0.08823529411764706,ok
260427-233640,044,ConditionalClone_ego,0,12.0,136,0.08823529411764706,ok
260427-233640,044,Random,1,,136,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Random_forward,1,,136,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Greedy_oracle,1,,136,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260427-233640,044,FullFwd,1,12.0,136,0.08823529411764706,ok
260427-233640,044,NoBkFullFwd,1,12.0,136,0.08823529411764706,ok
260427-233640,044,FSC_bio,1,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_ego,1,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_real,1,11.0,136,0.08088235294117647,ok
260427-233640,044,Mouse-bias_allo_latent,1,11.0,136,0.08088235294117647,ok
260427-233640,044,ConditionalClone_ego,1,12.0,136,0.08823529411764706,ok
260427-233640,044,Random,2,,136,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Random_forward,2,,136,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Greedy_oracle,2,,136,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260427-233640,044,FullFwd,2,12.0,136,0.08823529411764706,ok
260427-233640,044,NoBkFullFwd,2,12.0,136,0.08823529411764706,ok
260427-233640,044,FSC_bio,2,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_ego,2,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_real,2,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_latent,2,12.0,136,0.08823529411764706,ok
260427-233640,044,ConditionalClone_ego,2,12.0,136,0.08823529411764706,ok
260427-233640,044,Random,3,,136,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Random_forward,3,,136,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Greedy_oracle,3,,136,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260427-233640,044,FullFwd,3,12.0,136,0.08823529411764706,ok
260427-233640,044,NoBkFullFwd,3,12.0,136,0.08823529411764706,ok
260427-233640,044,FSC_bio,3,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_ego,3,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_real,3,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_latent,3,12.0,136,0.08823529411764706,ok
260427-233640,044,ConditionalClone_ego,3,12.0,136,0.08823529411764706,ok
260427-233640,044,Random,4,,136,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Random_forward,4,,136,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260427-233640,044,Greedy_oracle,4,,136,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260427-233640,044,FullFwd,4,12.0,136,0.08823529411764706,ok
260427-233640,044,NoBkFullFwd,4,12.0,136,0.08823529411764706,ok
260427-233640,044,FSC_bio,4,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_ego,4,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_real,4,12.0,136,0.08823529411764706,ok
260427-233640,044,Mouse-bias_allo_latent,4,12.0,136,0.08823529411764706,ok
260427-233640,044,ConditionalClone_ego,4,12.0,136,0.08823529411764706,ok
260428-171404,044,Random,0,,258,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Random_forward,0,,258,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Greedy_oracle,0,,258,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260428-171404,044,FullFwd,0,12.0,258,0.046511627906976744,ok
260428-171404,044,NoBkFullFwd,0,12.0,258,0.046511627906976744,ok
260428-171404,044,FSC_bio,0,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_ego,0,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_real,0,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_latent,0,12.0,258,0.046511627906976744,ok
260428-171404,044,ConditionalClone_ego,0,12.0,258,0.046511627906976744,ok
260428-171404,044,Random,1,,258,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Random_forward,1,,258,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Greedy_oracle,1,,258,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260428-171404,044,FullFwd,1,12.0,258,0.046511627906976744,ok
260428-171404,044,NoBkFullFwd,1,12.0,258,0.046511627906976744,ok
260428-171404,044,FSC_bio,1,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_ego,1,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_real,1,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_latent,1,12.0,258,0.046511627906976744,ok
260428-171404,044,ConditionalClone_ego,1,12.0,258,0.046511627906976744,ok
260428-171404,044,Random,2,,258,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Random_forward,2,,258,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Greedy_oracle,2,,258,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260428-171404,044,FullFwd,2,12.0,258,0.046511627906976744,ok
260428-171404,044,NoBkFullFwd,2,12.0,258,0.046511627906976744,ok
260428-171404,044,FSC_bio,2,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_ego,2,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_real,2,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_latent,2,12.0,258,0.046511627906976744,ok
260428-171404,044,ConditionalClone_ego,2,12.0,258,0.046511627906976744,ok
260428-171404,044,Random,3,,258,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Random_forward,3,,258,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Greedy_oracle,3,,258,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260428-171404,044,FullFwd,3,12.0,258,0.046511627906976744,ok
260428-171404,044,NoBkFullFwd,3,12.0,258,0.046511627906976744,ok
260428-171404,044,FSC_bio,3,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_ego,3,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_real,3,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_latent,3,12.0,258,0.046511627906976744,ok
260428-171404,044,ConditionalClone_ego,3,12.0,258,0.046511627906976744,ok
260428-171404,044,Random,4,,258,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Random_forward,4,,258,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260428-171404,044,Greedy_oracle,4,,258,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260428-171404,044,FullFwd,4,12.0,258,0.046511627906976744,ok
260428-171404,044,NoBkFullFwd,4,12.0,258,0.046511627906976744,ok
260428-171404,044,FSC_bio,4,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_ego,4,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_real,4,12.0,258,0.046511627906976744,ok
260428-171404,044,Mouse-bias_allo_latent,4,12.0,258,0.046511627906976744,ok
260428-171404,044,ConditionalClone_ego,4,12.0,258,0.046511627906976744,ok
260429-212652,044,Random,0,,142,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Random_forward,0,,142,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Greedy_oracle,0,,142,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260429-212652,044,FullFwd,0,12.0,142,0.08450704225352113,ok
260429-212652,044,NoBkFullFwd,0,12.0,142,0.08450704225352113,ok
260429-212652,044,FSC_bio,0,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_ego,0,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_real,0,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_latent,0,12.0,142,0.08450704225352113,ok
260429-212652,044,ConditionalClone_ego,0,12.0,142,0.08450704225352113,ok
260429-212652,044,Random,1,,142,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Random_forward,1,,142,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Greedy_oracle,1,,142,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260429-212652,044,FullFwd,1,12.0,142,0.08450704225352113,ok
260429-212652,044,NoBkFullFwd,1,12.0,142,0.08450704225352113,ok
260429-212652,044,FSC_bio,1,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_ego,1,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_real,1,11.0,142,0.07746478873239436,ok
260429-212652,044,Mouse-bias_allo_latent,1,11.0,142,0.07746478873239436,ok
260429-212652,044,ConditionalClone_ego,1,12.0,142,0.08450704225352113,ok
260429-212652,044,Random,2,,142,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Random_forward,2,,142,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Greedy_oracle,2,,142,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260429-212652,044,FullFwd,2,12.0,142,0.08450704225352113,ok
260429-212652,044,NoBkFullFwd,2,12.0,142,0.08450704225352113,ok
260429-212652,044,FSC_bio,2,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_ego,2,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_real,2,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_latent,2,12.0,142,0.08450704225352113,ok
260429-212652,044,ConditionalClone_ego,2,12.0,142,0.08450704225352113,ok
260429-212652,044,Random,3,,142,,"error: TypeError(""run_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Random_forward,3,,142,,"error: TypeError(""run_forward_random_agent() got multiple values for argument 'seed'"")"
260429-212652,044,Greedy_oracle,3,,142,,"error: TypeError(""run_greedy_agent() got multiple values for argument 'seed'"")"
260429-212652,044,FullFwd,3,12.0,142,0.08450704225352113,ok
260429-212652,044,NoBkFullFwd,3,12.0,142,0.08450704225352113,ok
260429-212652,044,FSC_bio,3,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_ego,3,12.0,142,0.08450704225352113,ok
260429-212652,044,Mouse-bias_allo_real,3,12.0,142,0.08450704225352113,ok
